Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19
rov trace:,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,-0.002,0.004,-0.005,-0.002,-0.002,0.001,0.002,-0.003,-0.003,0.001,0.004,0.006,-0.002,-0.006,0.001,0.003,-0.002,-0.004
,-0.004,0.003,-0.004,-0.001,-0.002,0,0,-0.003,-0.005,0.002,0.003,0.007,-0.005,-0.008,0.004,0.005,-0.005,-0.005
,-0.004,0.001,-0.003,0,0,0.001,0,0.001,-0.006,0.002,0.002,0.006,-0.007,-0.008,0.007,0.007,-0.007,-0.005
,-0.005,-0.001,-0.001,0.001,0.001,0.001,0.001,0.004,-0.006,0.002,0.001,0.004,-0.007,-0.008,0.007,0.007,-0.007,-0.005
,-0.005,-0.002,0,0.002,0.001,0.002,0.003,0.006,-0.006,-0.001,0,0.003,-0.004,-0.007,0.004,0.004,-0.004,-0.004
,-0.005,-0.002,0,0.003,0,0.002,0.003,0.004,-0.006,-0.004,-0.001,0.004,-0.001,-0.006,0.002,0.001,-0.001,-0.004
,-0.005,-0.001,0,0.003,0,0.001,0.003,0.001,-0.007,-0.006,0,0.004,0.003,-0.005,0.002,-0.003,0.003,-0.003
,-0.005,0.001,0.001,0.004,0.001,0,0.002,-0.003,-0.006,-0.007,0.002,0.004,0.005,-0.003,0.004,-0.004,0.005,-0.003
,-0.005,0.003,0.001,0.004,0.003,-0.001,0.001,-0.004,-0.004,-0.005,0.003,0.002,0.006,-0.002,0.006,-0.002,0.006,-0.003
,-0.006,0.003,0.002,0.002,0.006,-0.001,0,-0.003,-0.002,-0.001,0.005,-0.002,0.006,-0.002,0.007,0,0.006,-0.003
,-0.007,0.002,0.003,0,0.007,0,-0.001,-0.001,-0.001,0.002,0.004,-0.005,0.005,-0.003,0.006,0.002,0.005,-0.002
,-0.009,0.001,0.002,-0.003,0.006,0.001,-0.003,0.001,-0.002,0.002,0.003,-0.007,0.004,-0.004,0.002,0.003,0.004,0
,-0.01,0,0,-0.005,0.004,0.002,-0.005,0,-0.005,0,0.002,-0.007,0.003,-0.003,-0.002,0.004,0.003,0.002
,-0.011,-0.001,-0.002,-0.005,0.002,0.002,-0.006,-0.002,-0.008,-0.002,0.002,-0.004,0.002,0,-0.004,0.004,0.002,0.004
,-0.011,0,-0.003,-0.003,-0.001,0.001,-0.008,-0.006,-0.009,-0.004,0.002,0,0.002,0.004,-0.005,0.004,0.002,0.006
,-0.01,0,-0.003,0,-0.002,-0.001,-0.008,-0.007,-0.009,-0.003,0.002,0.004,0.002,0.006,-0.003,0.003,0.002,0.008
,-0.007,0,-0.002,0.002,-0.001,-0.002,-0.008,-0.006,-0.006,-0.001,0.001,0.007,0.002,0.006,-0.002,0,0.002,0.008
,-0.005,0,-0.001,0.003,0,-0.002,-0.008,-0.004,-0.003,0.002,0,0.007,0.001,0.004,-0.001,-0.003,0.001,0.006
,-0.004,0,-0.001,0.003,0.001,-0.001,-0.009,-0.001,-0.002,0.004,0,0.005,0,0,0,-0.005,0,0.004
,-0.005,0,-0.001,0.003,0.001,0.002,-0.009,0.001,-0.002,0.003,0,0.001,-0.002,-0.003,0.001,-0.005,-0.002,0.001
,-0.006,0,-0.001,0.002,0.001,0.004,-0.009,0.001,-0.002,0.001,0.001,-0.002,-0.003,-0.004,0.003,-0.003,-0.003,-0.001
,-0.008,0,-0.001,0.001,0.001,0.006,-0.008,0,-0.001,-0.001,0.002,-0.003,-0.004,-0.002,0.004,0,-0.004,-0.002
,-0.009,-0.001,0,0,0,0.005,-0.008,0,0.001,-0.001,0.002,-0.002,-0.004,0.001,0.004,0.002,-0.004,-0.001
,-0.008,-0.003,0.001,-0.001,-0.001,0.003,-0.007,0,0.004,0,0,0,-0.005,0.004,0.003,0.003,-0.005,0.002
,-0.006,-0.004,0.001,-0.001,-0.002,-0.001,-0.008,0.001,0.005,0.003,-0.003,0.001,-0.004,0.005,0.001,0.003,-0.004,0.005
,-0.005,-0.004,0,0.001,-0.003,-0.003,-0.009,0.002,0.004,0.004,-0.005,0.001,-0.003,0.005,-0.001,0.001,-0.003,0.006
,-0.004,-0.003,-0.002,0.003,-0.003,-0.003,-0.01,0.003,0.001,0.005,-0.005,0,0,0.003,-0.003,-0.001,0,0.007
,-0.004,0,-0.003,0.005,-0.002,-0.002,-0.01,0.002,-0.003,0.004,-0.004,0,0.003,0.001,-0.002,-0.003,0.003,0.005
,-0.003,0.002,-0.002,0.005,-0.001,-0.001,-0.008,0,-0.006,0.003,-0.002,-0.001,0.005,0,0,-0.005,0.005,0.002
,-0.001,0.002,-0.002,0.003,0,0,-0.005,-0.001,-0.006,0.002,0,-0.001,0.006,0,0.003,-0.007,0.006,-0.001
,0.001,0.001,-0.001,0.001,0,0,-0.003,-0.002,-0.005,0.002,0,-0.002,0.005,0.002,0.005,-0.007,0.005,-0.003
,0.003,0,-0.002,0.001,-0.001,-0.001,-0.002,-0.002,-0.003,0.003,-0.001,-0.003,0.003,0.004,0.006,-0.006,0.003,-0.004
,0.004,-0.001,-0.003,0.002,-0.003,-0.003,-0.002,-0.002,-0.002,0.002,-0.003,-0.004,0.001,0.005,0.006,-0.003,0.001,-0.005
,0.004,0,-0.003,0.004,-0.004,-0.004,-0.004,-0.002,-0.003,0.002,-0.005,-0.003,0,0.005,0.004,-0.001,0,-0.006
,0.005,0.001,-0.003,0.005,-0.005,-0.004,-0.007,-0.002,-0.004,0.001,-0.006,-0.001,0.001,0.003,0.002,0,0.001,-0.006
,0.004,0.003,-0.001,0.003,-0.005,-0.004,-0.009,-0.001,-0.006,0,-0.005,0.002,0.002,0.001,0.001,-0.001,0.002,-0.006
,0.004,0.003,0.001,0,-0.004,-0.005,-0.01,0.001,-0.008,0,-0.004,0.005,0.003,-0.001,0.001,-0.002,0.003,-0.005
,0.002,0.003,0.002,-0.003,-0.003,-0.006,-0.008,0.002,-0.007,0.001,-0.001,0.007,0.003,-0.001,0.002,-0.004,0.003,-0.004
,0.001,0.002,0.002,-0.004,-0.001,-0.007,-0.004,0.001,-0.006,0.001,0.002,0.007,0.003,0.001,0.003,-0.005,0.003,-0.003
,0,0,0.002,-0.002,0,-0.007,0.001,0,-0.005,0.001,0.004,0.006,0.003,0.004,0.003,-0.005,0.003,-0.003
,0,-0.001,0.001,0.002,0.002,-0.005,0.004,-0.003,-0.004,0.001,0.006,0.004,0.003,0.007,0.002,-0.005,0.003,-0.004
,0.001,-0.003,0,0.004,0.003,-0.002,0.004,-0.004,-0.003,0.002,0.005,0.002,0.002,0.008,0,-0.005,0.002,-0.005
,0.003,-0.003,-0.001,0.003,0.003,-0.001,0,-0.004,-0.004,0.002,0.002,0.001,0.002,0.008,-0.002,-0.004,0.002,-0.007
,0.004,-0.002,-0.001,0,0.003,-0.001,-0.004,-0.003,-0.005,0.004,-0.001,0.002,0.001,0.007,-0.003,-0.004,0.001,-0.007
,0.004,-0.001,-0.002,-0.004,0.003,-0.002,-0.008,0,-0.005,0.005,-0.004,0.003,0.001,0.005,-0.003,-0.003,0.001,-0.006
,0.002,0.001,-0.002,-0.008,0.002,-0.003,-0.009,0.002,-0.005,0.006,-0.004,0.003,0.001,0.004,-0.003,-0.002,0.001,-0.005
,0,0.003,-0.002,-0.008,0.001,-0.003,-0.007,0.004,-0.003,0.005,-0.002,0.004,0,0.003,-0.003,-0.001,0,-0.004
,-0.002,0.003,0,-0.007,-0.001,-0.001,-0.005,0.004,-0.001,0.003,0.001,0.003,-0.001,0.001,-0.002,0.001,-0.001,-0.003
,-0.002,0.001,0.001,-0.003,-0.002,0.001,-0.004,0.004,0.001,0.001,0.003,0.003,-0.003,-0.001,-0.002,0.002,-0.003,-0.003
,-0.001,-0.001,0.001,0,-0.002,0.002,-0.005,0.003,0.002,-0.001,0.003,0.002,-0.005,-0.003,-0.001,0.003,-0.005,-0.003
,0,-0.003,0,0.002,-0.002,0.002,-0.007,0.001,0.002,-0.002,0,0.001,-0.006,-0.003,-0.001,0.002,-0.006,-0.001
,0.001,-0.003,-0.001,0.003,0,0,-0.009,-0.001,0.001,-0.001,-0.004,0.001,-0.005,-0.003,0,0,-0.005,0.001
,0.002,-0.003,-0.002,0.002,0.001,-0.002,-0.008,-0.002,0,-0.001,-0.006,0.002,-0.003,-0.002,0.001,-0.002,-0.003,0.004
,0.003,-0.002,-0.003,0,0.002,-0.001,-0.006,-0.002,-0.002,-0.001,-0.006,0.003,-0.001,-0.001,0.003,-0.004,-0.001,0.006
,0.003,-0.001,-0.003,-0.001,0.002,0.001,-0.003,0,-0.004,-0.003,-0.005,0.004,0,-0.003,0.005,-0.004,0,0.006
,0.004,0,-0.003,-0.001,0.001,0.004,-0.001,0.001,-0.005,-0.005,-0.003,0.004,0.001,-0.005,0.006,-0.004,0.001,0.006
,0.004,0,-0.003,0,0,0.006,0.001,0.002,-0.005,-0.006,-0.002,0.003,0,-0.006,0.007,-0.003,0,0.004
,0.004,0.001,-0.002,0.001,-0.001,0.006,0.002,0.001,-0.003,-0.006,-0.003,0.001,0,-0.004,0.007,-0.002,0,0.003
,0.003,0.002,-0.002,0,-0.001,0.004,0.004,0,0,-0.004,-0.005,-0.002,0,0,0.006,-0.002,0,0.002
,0.001,0.002,-0.002,-0.002,-0.001,0.001,0.005,0,0.002,0,-0.006,-0.003,0.001,0.005,0.004,-0.002,0.001,0.002
,0,0.002,-0.001,-0.004,0.001,0,0.005,0,0.004,0.004,-0.006,-0.003,0.001,0.008,0.003,-0.001,0.001,0.003
,0,0.002,0,-0.004,0.002,0,0.003,0.002,0.004,0.006,-0.004,-0.002,0.002,0.008,0.001,0,0.002,0.005
,0.001,0.001,0,-0.003,0.002,0.001,0.001,0.005,0.003,0.005,-0.002,-0.002,0.002,0.005,0.001,0.003,0.002,0.007
,0.003,0.002,-0.001,-0.001,0.001,0.003,-0.002,0.007,0.003,0.002,-0.001,-0.002,0.002,0,0,0.004,0.002,0.009
,0.005,0.004,0,0,0,0.004,-0.003,0.008,0.004,-0.002,0,-0.003,0.002,-0.004,0,0.004,0.002,0.01
,0.005,0.005,0.001,0,-0.001,0.005,-0.002,0.006,0.006,-0.003,-0.001,-0.003,0.003,-0.006,0,0.004,0.003,0.011
,0.005,0.005,0.003,-0.001,0,0.005,-0.001,0.003,0.008,-0.002,-0.004,-0.003,0.003,-0.004,0.001,0.003,0.003,0.01
,0.004,0.003,0.005,-0.003,0.003,0.004,0.001,-0.001,0.008,0.001,-0.006,-0.002,0.003,0,0.001,0.003,0.003,0.009
,0.003,0.001,0.005,-0.003,0.006,0.003,0.002,-0.002,0.006,0.003,-0.007,-0.002,0.002,0.005,0.001,0.003,0.002,0.008
,0.001,-0.002,0.003,-0.003,0.007,0.001,0.002,-0.002,0.001,0.003,-0.007,-0.001,0,0.007,0.002,0.002,0,0.006
,0,-0.004,0.001,-0.002,0.006,0,0.001,0,-0.002,0.001,-0.004,0,-0.001,0.006,0.001,0.001,-0.001,0.004
,-0.001,-0.005,-0.001,-0.001,0.004,0,-0.001,0.001,-0.004,-0.002,-0.001,0.001,-0.002,0.004,0,-0.001,-0.002,0.002
,-0.001,-0.005,0,-0.002,0,0,-0.002,0.001,-0.002,-0.005,0.002,0.001,-0.002,0,-0.002,-0.004,-0.002,0
,-0.002,-0.003,0.001,-0.004,-0.005,0,-0.002,0,0,-0.006,0.003,0.001,-0.001,-0.001,-0.004,-0.005,-0.001,-0.003
,-0.003,0,0.001,-0.006,-0.007,-0.001,-0.001,-0.002,0.003,-0.006,0.001,-0.001,0,-0.001,-0.005,-0.005,0,-0.005
,-0.004,0.003,-0.001,-0.008,-0.008,-0.003,0.001,-0.003,0.003,-0.005,-0.002,-0.003,0.001,0.001,-0.005,-0.003,0.001,-0.006
,-0.003,0.005,-0.003,-0.007,-0.006,-0.005,0.002,-0.003,0.003,-0.004,-0.005,-0.006,0.001,0.002,-0.004,-0.001,0.001,-0.005
,-0.002,0.004,-0.005,-0.004,-0.002,-0.007,0.003,-0.003,0.002,-0.003,-0.005,-0.007,0.002,0.001,-0.003,-0.001,0.002,-0.004
,0,0.001,-0.006,-0.002,0.002,-0.009,0.002,-0.002,0.002,-0.003,-0.003,-0.007,0.003,-0.002,-0.002,-0.002,0.003,-0.002
,0.001,-0.003,-0.005,-0.001,0.004,-0.01,0.002,-0.001,0.003,-0.002,-0.001,-0.006,0.003,-0.006,-0.002,-0.005,0.003,-0.001
,0.001,-0.006,-0.004,-0.001,0.004,-0.01,0.002,-0.001,0.003,0,0,-0.006,0.003,-0.008,-0.003,-0.007,0.003,-0.001
,-0.001,-0.007,-0.005,-0.002,0.001,-0.008,0.003,0,0.002,0,-0.001,-0.006,0.002,-0.007,-0.003,-0.008,0.002,-0.001
,-0.002,-0.006,-0.007,-0.002,-0.004,-0.006,0.004,-0.001,0,0,-0.003,-0.007,0.001,-0.005,-0.003,-0.007,0.001,0
,-0.003,-0.002,-0.008,-0.002,-0.006,-0.004,0.003,-0.001,-0.004,0,-0.005,-0.007,-0.001,-0.003,-0.002,-0.006,-0.001,0.001
,-0.003,0,-0.008,-0.001,-0.007,-0.003,0.002,-0.001,-0.008,-0.001,-0.004,-0.006,-0.003,-0.003,0,-0.003,-0.003,0.003
,-0.001,0.001,-0.006,-0.001,-0.004,-0.003,0,-0.002,-0.009,0,-0.003,-0.004,-0.004,-0.005,0.002,-0.001,-0.004,0.004
,0.002,0.001,-0.002,-0.001,0,-0.004,-0.001,-0.002,-0.009,0.002,-0.002,-0.001,-0.005,-0.008,0.003,0.001,-0.005,0.004
,0.003,-0.001,0.002,-0.002,0.003,-0.005,-0.001,-0.002,-0.006,0.005,-0.003,0.001,-0.005,-0.008,0.004,0.002,-0.005,0.004
,0.004,-0.002,0.003,-0.001,0.003,-0.005,0,-0.002,-0.003,0.007,-0.005,0.003,-0.005,-0.006,0.002,0.001,-0.005,0.005
,0.003,-0.001,0.004,0,0.001,-0.005,0.002,-0.002,0,0.007,-0.007,0.003,-0.005,-0.003,-0.001,0,-0.005,0.006
,0.002,0.001,0.004,0.002,-0.001,-0.004,0.004,-0.002,0.002,0.006,-0.007,0.002,-0.005,0,-0.002,-0.001,-0.005,0.008
,0,0.003,0.005,0.004,-0.001,-0.003,0.004,-0.002,0.003,0.004,-0.006,0.002,-0.003,0.001,-0.002,0.001,-0.003,0.008
,-0.001,0.004,0.007,0.005,0.001,-0.003,0.004,-0.001,0.004,0.002,-0.003,0,0,-0.001,0,0.005,0,0.008
,-0.001,0.004,0.009,0.005,0.005,-0.002,0.003,0,0.005,0.001,-0.001,-0.001,0.003,-0.004,0.002,0.008,0.003,0.007
,0,0.002,0.009,0.005,0.008,-0.001,0.003,0.002,0.007,0.001,-0.001,-0.001,0.006,-0.006,0.003,0.01,0.006,0.006
,0.001,0,0.007,0.004,0.01,0.001,0.003,0.002,0.009,0.001,-0.002,-0.001,0.006,-0.005,0.003,0.009,0.006,0.006
,0.002,-0.002,0.004,0.003,0.01,0.004,0.003,0.002,0.009,0.002,-0.005,0,0.004,-0.003,0,0.005,0.004,0.007
,0.002,-0.002,0.001,0.002,0.009,0.006,0.003,0.001,0.01,0.002,-0.006,0.002,0.001,0,-0.002,0.002,0.001,0.007
,0.002,-0.001,-0.002,0.001,0.007,0.007,0.002,-0.001,0.01,0.002,-0.006,0.004,0,0.002,-0.003,0.001,0,0.007
,0.002,0.002,-0.002,-0.001,0.004,0.007,0,-0.003,0.011,0.003,-0.004,0.006,0.002,0.003,-0.001,0.002,0.002,0.007
,0.001,0.005,-0.001,-0.002,0.002,0.006,-0.002,-0.004,0.012,0.005,-0.002,0.008,0.005,0.004,0.002,0.004,0.005,0.006
,0.001,0.006,0,-0.001,-0.001,0.004,-0.005,-0.003,0.014,0.007,0,0.009,0.007,0.004,0.005,0.007,0.007,0.007
,0,0.005,0.001,0.002,-0.002,0.003,-0.005,0,0.014,0.008,0,0.009,0.006,0.004,0.006,0.008,0.006,0.008
,0.001,0.003,0.001,0.005,-0.002,0.002,-0.003,0.002,0.013,0.007,0,0.009,0.004,0.005,0.005,0.007,0.004,0.008
,0,0.001,0,0.007,0,0.001,0,0.003,0.012,0.005,0,0.008,0,0.005,0.005,0.006,0,0.008
,-0.001,-0.001,-0.002,0.007,0.003,0.001,0.004,0.002,0.011,0.002,0.001,0.007,-0.001,0.005,0.005,0.005,-0.001,0.006
,-0.002,-0.002,-0.003,0.005,0.004,0.001,0.006,0.001,0.011,0,0.002,0.006,0,0.004,0.006,0.004,0,0.002
,-0.005,-0.002,-0.002,0.004,0.004,0.001,0.007,-0.001,0.011,-0.002,0.003,0.004,0.004,0.004,0.007,0.004,0.004,-0.002
,-0.008,-0.001,-0.001,0.004,0.003,0.001,0.004,0,0.012,-0.001,0.004,0.003,0.008,0.003,0.007,0.004,0.008,-0.005
,-0.01,0.002,0.002,0.005,0.001,0.001,0.001,0.001,0.011,0,0.004,0.002,0.009,0.003,0.007,0.005,0.009,-0.006
,-0.011,0.004,0.004,0.005,-0.001,0,-0.001,0.003,0.01,0,0.002,0.002,0.007,0.003,0.006,0.006,0.007,-0.006
,-0.01,0.006,0.006,0.004,-0.002,-0.001,-0.002,0.003,0.007,0,0.001,0.002,0.003,0.002,0.006,0.008,0.003,-0.005
,-0.008,0.007,0.005,0.001,-0.002,-0.003,-0.001,0.003,0.006,-0.002,0.001,0.002,0,0.001,0.006,0.008,0,-0.005
,-0.004,0.005,0.002,-0.002,-0.001,-0.005,0.001,0.002,0.007,-0.004,0.001,0.003,-0.001,0.001,0.007,0.007,-0.001,-0.005
,-0.002,0.002,-0.001,-0.004,0,-0.006,0.001,0.001,0.008,-0.005,0.001,0.004,0,0.001,0.008,0.003,0,-0.006
,-0.002,-0.002,-0.003,-0.003,-0.001,-0.006,0,0.001,0.008,-0.004,0.002,0.006,0.002,0.003,0.009,-0.002,0.002,-0.008
,-0.004,-0.004,-0.003,0,-0.003,-0.005,-0.002,0.001,0.006,-0.003,0.003,0.008,0.004,0.004,0.01,-0.006,0.004,-0.008
,-0.006,-0.004,-0.001,0.002,-0.004,-0.002,-0.004,0.001,0.003,-0.001,0.003,0.009,0.004,0.005,0.011,-0.007,0.004,-0.008
,-0.007,-0.002,0.002,0.003,-0.005,0.002,-0.005,0.001,0,-0.001,0.004,0.008,0.002,0.005,0.01,-0.005,0.002,-0.007
,-0.005,0,0.003,0.003,-0.004,0.004,-0.005,0,-0.001,-0.001,0.004,0.005,0,0.004,0.01,-0.001,0,-0.007
,-0.003,0.001,0.003,0.002,-0.002,0.005,-0.004,0,0,-0.002,0.004,0.001,0,0.002,0.008,0.002,0,-0.006
,-0.001,0.001,0.003,0.002,-0.002,0.005,-0.004,0,0.001,-0.003,0.004,-0.002,0.001,0,0.006,0.002,0.001,-0.004
,-0.001,0,0.002,0.003,-0.002,0.003,-0.004,0.001,0.002,-0.002,0.002,-0.003,0.003,-0.001,0.004,0.001,0.003,-0.003
,-0.001,-0.002,0.001,0.003,-0.003,0,-0.005,0,0.001,-0.001,0.001,-0.004,0.005,0,0.002,-0.002,0.005,-0.002
,-0.002,-0.003,0,0.003,-0.004,-0.001,-0.005,-0.003,0,0.001,0.001,-0.005,0.004,0.001,0,-0.004,0.004,-0.002
,-0.001,-0.003,-0.002,0.001,-0.004,-0.002,-0.005,-0.006,-0.002,0.001,0.003,-0.006,0.003,0.002,-0.001,-0.004,0.003,-0.003
,-0.001,-0.002,-0.003,-0.002,-0.003,-0.001,-0.005,-0.009,-0.002,0,0.004,-0.007,0,0.002,-0.001,-0.003,0,-0.004
,-0.001,-0.002,-0.005,-0.005,-0.002,0.002,-0.004,-0.01,-0.002,-0.002,0.005,-0.007,-0.001,0.001,0,-0.002,-0.001,-0.003
,-0.003,-0.001,-0.006,-0.006,-0.002,0.005,-0.005,-0.009,-0.001,-0.004,0.005,-0.007,-0.002,0,0,-0.001,-0.002,-0.002
,-0.006,-0.001,-0.006,-0.006,-0.003,0.007,-0.006,-0.005,-0.001,-0.005,0.002,-0.005,-0.003,-0.002,-0.001,-0.001,-0.003,0.001
,-0.009,0,-0.004,-0.006,-0.003,0.007,-0.007,0,-0.003,-0.005,-0.001,-0.004,-0.005,-0.003,-0.003,-0.002,-0.005,0.002
,-0.01,0.001,-0.003,-0.007,-0.003,0.005,-0.008,0.003,-0.007,-0.005,-0.004,-0.002,-0.008,-0.004,-0.005,-0.002,-0.008,0.003
,-0.009,0,-0.002,-0.008,-0.001,0,-0.007,0.005,-0.01,-0.005,-0.005,-0.001,-0.011,-0.004,-0.007,-0.002,-0.011,0.002
,-0.006,-0.002,-0.003,-0.009,0.001,-0.003,-0.005,0.004,-0.011,-0.005,-0.004,-0.001,-0.012,-0.005,-0.009,-0.002,-0.012,0.002
,-0.004,-0.004,-0.004,-0.009,0.003,-0.005,-0.003,0.002,-0.01,-0.005,-0.002,0,-0.011,-0.006,-0.009,-0.003,-0.011,0.002
,-0.003,-0.006,-0.006,-0.007,0.004,-0.005,-0.002,0,-0.006,-0.003,0,-0.001,-0.008,-0.007,-0.009,-0.004,-0.008,0.003
,-0.004,-0.007,-0.006,-0.004,0.003,-0.003,-0.002,-0.001,-0.002,0,0.001,-0.001,-0.006,-0.007,-0.008,-0.005,-0.006,0.004
,-0.006,-0.006,-0.005,0,0.001,-0.002,-0.004,-0.001,0.001,0.003,0.002,-0.002,-0.004,-0.005,-0.008,-0.006,-0.004,0.004
,-0.007,-0.004,-0.003,0.002,-0.001,-0.002,-0.006,-0.001,0.001,0.005,0,-0.003,-0.004,-0.003,-0.009,-0.005,-0.004,0.003
,-0.007,-0.002,-0.001,0.004,-0.002,-0.004,-0.006,-0.001,-0.001,0.005,-0.003,-0.004,-0.004,-0.002,-0.01,-0.003,-0.004,0.001
,-0.004,-0.001,0.001,0.004,-0.002,-0.006,-0.005,-0.002,-0.004,0.003,-0.006,-0.004,-0.004,-0.002,-0.012,-0.001,-0.004,0
,-0.002,-0.002,0.002,0.003,-0.003,-0.007,-0.003,-0.003,-0.006,0,-0.009,-0.002,-0.004,-0.003,-0.013,0.001,-0.004,0
,0.001,-0.004,0.002,0.001,-0.003,-0.007,0.001,-0.004,-0.006,-0.002,-0.009,-0.001,-0.003,-0.005,-0.012,0.002,-0.003,0
,0.003,-0.005,0.003,-0.002,-0.003,-0.005,0.002,-0.006,-0.005,-0.002,-0.007,0.001,-0.001,-0.006,-0.01,0.001,-0.001,0.001
,0.004,-0.003,0.004,-0.005,-0.003,-0.003,0.002,-0.006,-0.002,0,-0.002,0.001,0.001,-0.005,-0.007,0,0.001,0.001
,0.003,-0.001,0.006,-0.006,-0.003,0,0,-0.005,-0.001,0.002,0.004,-0.002,0.003,-0.003,-0.004,-0.001,0.003,0.001
,0.003,0.002,0.006,-0.006,-0.001,0.002,-0.003,-0.003,-0.002,0.004,0.009,-0.005,0.005,-0.001,-0.003,-0.001,0.005,0
,0.002,0.004,0.006,-0.004,0,0.003,-0.003,0,-0.003,0.004,0.012,-0.009,0.006,0,-0.002,-0.001,0.006,-0.001
,0.001,0.003,0.004,-0.003,0.001,0.003,-0.002,0.001,-0.004,0.002,0.011,-0.011,0.005,0,-0.001,0,0.005,-0.001
,0.001,0.001,0.001,-0.002,0.001,0.003,0.001,0.001,-0.003,0,0.006,-0.012,0.001,0,-0.001,-0.001,0.001,-0.002
,0,-0.001,-0.001,-0.001,0,0.002,0.004,-0.002,-0.002,-0.002,0.001,-0.011,-0.003,-0.001,0,-0.002,-0.003,-0.002
,-0.001,-0.002,-0.002,-0.001,0,0.003,0.006,-0.004,-0.001,-0.003,-0.002,-0.01,-0.006,-0.002,0,-0.004,-0.006,-0.003
,-0.003,-0.002,-0.002,-0.001,0,0.003,0.005,-0.005,-0.003,-0.003,-0.002,-0.009,-0.006,-0.004,0,-0.007,-0.006,-0.005
,-0.005,-0.002,-0.001,0,0.002,0.004,0.003,-0.004,-0.007,-0.002,0.001,-0.01,-0.004,-0.005,0,-0.009,-0.004,-0.008
,-0.006,-0.004,0,-0.001,0.003,0.004,-0.001,-0.001,-0.011,-0.002,0.004,-0.013,-0.001,-0.005,0.001,-0.013,-0.001,-0.009
,-0.007,-0.007,0,-0.002,0.004,0.004,-0.003,0.002,-0.012,-0.002,0.006,-0.018,0.001,-0.005,0.002,-0.017,0.001,-0.01
,-0.005,-0.009,0.001,-0.003,0.002,0.003,-0.003,0.003,-0.01,-0.003,0.006,-0.023,0.001,-0.003,0.002,-0.022,0.001,-0.008
,-0.003,-0.01,0.001,-0.004,-0.001,0.002,-0.001,0.001,-0.007,-0.004,0.004,-0.028,-0.001,-0.002,0.001,-0.028,-0.001,-0.006
,-0.001,-0.008,0.002,-0.003,-0.006,0.002,0.002,-0.003,-0.006,-0.005,0.002,-0.031,-0.003,-0.001,-0.001,-0.032,-0.003,-0.004
,0.001,-0.005,0.002,0,-0.011,0.002,0.005,-0.009,-0.009,-0.006,-0.002,-0.033,-0.004,-0.002,-0.004,-0.036,-0.004,-0.003
,0.001,-0.004,0.002,0.001,-0.016,0.002,0.006,-0.015,-0.015,-0.006,-0.005,-0.035,-0.004,-0.005,-0.006,-0.037,-0.004,-0.003
,0,-0.006,0.003,0.001,-0.021,0.001,0.004,-0.019,-0.022,-0.007,-0.009,-0.036,-0.004,-0.01,-0.008,-0.036,-0.004,-0.004
,-0.002,-0.01,0.003,-0.003,-0.024,-0.001,0.001,-0.021,-0.027,-0.009,-0.013,-0.038,-0.003,-0.015,-0.01,-0.035,-0.003,-0.004
,-0.005,-0.016,0.003,-0.009,-0.027,-0.004,-0.003,-0.021,-0.029,-0.011,-0.018,-0.041,-0.003,-0.02,-0.014,-0.035,-0.003,-0.004
,-0.008,-0.021,0.003,-0.016,-0.03,-0.007,-0.005,-0.019,-0.03,-0.014,-0.024,-0.044,-0.003,-0.024,-0.018,-0.037,-0.003,-0.002
,-0.012,-0.022,0.003,-0.022,-0.033,-0.01,-0.006,-0.015,-0.032,-0.015,-0.03,-0.046,-0.002,-0.028,-0.025,-0.04,-0.002,0.001
,-0.015,-0.02,0.002,-0.027,-0.035,-0.011,-0.009,-0.012,-0.035,-0.016,-0.035,-0.047,-0.003,-0.032,-0.032,-0.042,-0.003,0.004
,-0.017,-0.017,-0.001,-0.031,-0.036,-0.011,-0.015,-0.009,-0.039,-0.015,-0.037,-0.045,-0.003,-0.035,-0.038,-0.044,-0.003,0.004
,-0.018,-0.013,-0.005,-0.034,-0.036,-0.011,-0.022,-0.01,-0.043,-0.014,-0.036,-0.039,-0.005,-0.037,-0.043,-0.046,-0.005,0.001
,-0.018,-0.01,-0.011,-0.037,-0.037,-0.012,-0.03,-0.012,-0.046,-0.013,-0.033,-0.031,-0.007,-0.037,-0.045,-0.047,-0.007,-0.004
,-0.017,-0.009,-0.019,-0.039,-0.037,-0.012,-0.036,-0.015,-0.047,-0.012,-0.029,-0.023,-0.011,-0.036,-0.045,-0.049,-0.011,-0.009
,-0.016,-0.009,-0.03,-0.041,-0.037,-0.013,-0.039,-0.016,-0.049,-0.013,-0.026,-0.017,-0.015,-0.034,-0.045,-0.052,-0.015,-0.011
,-0.015,-0.008,-0.044,-0.042,-0.038,-0.013,-0.038,-0.014,-0.052,-0.012,-0.025,-0.018,-0.02,-0.033,-0.045,-0.058,-0.02,-0.01
,-0.015,-0.005,-0.057,-0.043,-0.037,-0.015,-0.037,-0.009,-0.056,-0.01,-0.026,-0.025,-0.026,-0.033,-0.046,-0.068,-0.026,-0.005
