id,N_peaks,env_peak1_pos,env_peak2_pos,env_peak3_pos,env_peak1_val,env_peak2_val,env_peak3_val,peak1_pos,peak2_pos,peak3_pos,peak1_val,peak2_val,peak3_val,duration,silent_phase,silent_rateo,atrial_ventricular_ratio,atrial_ventricular_time_ratio,third_major_ratio,third_second_ratio,n_peaks_duration_rateo,class
11,3,0.51007,0.4172,0.34349,0.2953,0.031529,0.0056098,0.51351,0.41278,0.33661,0.238,0.042,0.01,0.16708,0.032432,0.19412,0.042017,0.6555,0.042017,0.2381,17.9559,MAP_C
11,3,0.5086,0.41622,0.26486,0.30917,0.038124,0.010125,0.51253,0.4113,0.2683,0.235,0.047,0.021,0.24423,0.059459,0.24346,0.089362,0.52349,0.089362,0.44681,12.2837,MAP_C
12,3,0.48059,0.37445,0.26192,1.781,0.02655,0.010003,0.48256,0.36904,0.26192,2.429,0.055,0.015,0.21916,0.059459,0.2713,0.0061754,0.54277,0.0061754,0.27273,13.6883,MAP_C
12,3,0.49975,0.41671,0.34152,1.9644,0.022771,0.017783,0.50025,0.33612,0.41081,3.322,0.021,0.019,0.15872,0.031941,0.20124,0.0063215,0.67191,0.0057194,0.90476,18.9009,MAP_C
12,3,0.49975,0.41671,0.34152,1.9644,0.022769,0.017782,0.50025,0.33612,0.41081,3.322,0.021,0.019,0.15872,0.031941,0.20124,0.0063215,0.67191,0.0057194,0.90476,18.9009,MAP_C
12,3,0.50811,0.41818,0.33661,0.46732,0.056297,0.024835,0.51351,0.41278,0.33219,0.757,0.055,0.045,0.17199,0.037838,0.22,0.059445,0.64689,0.059445,0.81818,17.4429,MAP_C
12,3,0.50319,0.33661,0.41474,0.16109,0.056227,0.032635,0.50811,0.33219,0.40835,0.248,0.082,0.029,0.16708,0.030467,0.18235,0.33065,0.65377,0.11694,0.35366,17.9559,MAP_C
12,3,0.50319,0.33612,0.41523,0.17697,0.058669,0.03098,0.5086,0.3317,0.42162,0.25,0.095,0.034,0.16757,0.033415,0.19941,0.38,0.65217,0.136,0.35789,17.9032,MAP_C
12,3,0.50369,0.33612,0.41572,0.17557,0.056131,0.030538,0.50713,0.3317,0.40934,0.26,0.094,0.026,0.16806,0.033907,0.20175,0.36154,0.65407,0.1,0.2766,17.8509,MAP_C
12,3,0.50319,0.33612,0.41474,0.1681,0.058864,0.032645,0.50811,0.33219,0.40835,0.24,0.084,0.03,0.16757,0.030467,0.18182,0.35,0.65377,0.125,0.35714,17.9032,MAP_C
12,3,0.51695,0.3484,0.23489,0.21795,0.15513,0.0051844,0.5199,0.35037,0.22801,0.248,0.166,0.008,0.28256,0.07371,0.26087,0.032258,0.43856,0.032258,0.048193,10.6174,MAP_C
12,3,0.51695,0.34791,0.41081,0.31406,0.14608,0.020889,0.52039,0.35135,0.42555,0.36,0.109,0.02,0.16953,0.030467,0.17971,0.30278,0.67517,0.055556,0.18349,17.6957,MAP_C
12,3,0.51597,0.34988,0.41179,0.42142,0.10347,0.026354,0.51941,0.35233,0.43391,0.466,0.07,0.023,0.16658,0.029975,0.17994,0.15021,0.67833,0.049356,0.32857,18.0088,MAP_C
12,3,0.50958,0.33563,0.41179,0.14776,0.1299,0.026132,0.51302,0.33071,0.41523,0.183,0.167,0.036,0.17445,0.04226,0.24225,0.91257,0.64464,0.19672,0.21557,17.1972,MAP_C
12,3,0.33808,0.49435,0.23391,0.22981,0.091703,0.0045327,0.343,0.50025,0.23735,0.214,0.101,0.007,0.26093,0.082555,0.31638,0.069307,0.47446,0.03271,0.069307,11.4972,MAP_C
12,3,0.51646,0.34742,0.25258,0.2714,0.13088,0.0051964,0.5199,0.34939,0.25848,0.313,0.118,0.012,0.26437,0.086978,0.329,0.038339,0.49716,0.038339,0.10169,11.3476,MAP_C
12,3,0.50811,0.41818,0.33661,0.46723,0.056269,0.024839,0.51351,0.41278,0.33219,0.757,0.055,0.045,0.17199,0.037838,0.22,0.059445,0.64689,0.059445,0.81818,17.4429,MAP_C
12,2,0.44963,0.33317,,0.90917,0.10204,,0.44865,0.32924,,1.092,0.125,,0.11695,0.026536,0.22689,0.11447,0.73384,,,17.1008,MAP_C
12,3,0.50319,0.33661,0.41474,0.16109,0.056227,0.032608,0.50811,0.33219,0.40835,0.248,0.082,0.029,0.16708,0.030958,0.18529,0.33065,0.65377,0.11694,0.35366,17.9559,MAP_C
12,3,0.50369,0.33612,0.41572,0.17566,0.056233,0.030512,0.50713,0.3317,0.40934,0.261,0.094,0.026,0.16806,0.033415,0.19883,0.36015,0.65407,0.099617,0.2766,17.8509,MAP_C
12,3,0.50319,0.33612,0.41474,0.16812,0.058866,0.032646,0.50811,0.33219,0.40835,0.24,0.084,0.03,0.16757,0.030467,0.18182,0.35,0.65377,0.125,0.35714,17.9032,MAP_C
12,3,0.50319,0.33612,0.41523,0.17689,0.058595,0.031003,0.5086,0.3317,0.42162,0.25,0.095,0.034,0.16757,0.033415,0.19941,0.38,0.65217,0.136,0.35789,17.9032,MAP_C
12,3,0.51646,0.34201,0.41229,0.33593,0.076922,0.022857,0.5199,0.33857,0.42506,0.389,0.056,0.021,0.17494,0.030467,0.17416,0.14396,0.65123,0.053985,0.375,17.1489,MAP_C
