id,active_areas_number,Dominant_peak,Dominant_peak_time,Subdominant_peak,Subdominant_peak_time,Minor_peak,Minor_peak_time,Dominant_peak_env,Dominant_peak_env_time,Subdominant_peak_env,Subdominant_peak_env_time,Minor_peak_env,Minor_peak_env_time,First_peak,First_peak_time,Second_peak,Second_peak_time,Third_peak,Third_peak_time,First_peak_env,First_peak_env_time,Second_peak_env,Second_peak_env_time,Third_peak_env,Third_peak_env_time,duration,silent_phase,silent_rateo,atrial_ventricular_ratio,atrial_ventricular_time_ratio,minor_to_dominant_ratio,minor_to_subdominant_ratio,n_active_areas_on_duration_ratio,cross_peak_TM1,cross_peak_time_TM1,cross_energy_TM1,cross_peak_TM2,cross_peak_time_TM2,cross_energy_TM2,Dominant_AvgPowLF,Dominant_AvgPowMF,Dominant_AvgPowHF,Subdominant_AvgPowLF,Subdominant_AvgPowMF,Subdominant_AvgPowHF,Minor_AvgPowLF,Minor_AvgPowMF,Minor_AvgPowHF,First_AvgPowLF,First_AvgPowMF,First_AvgPowHF,Second_AvgPowLF,Second_AvgPowMF,Second_AvgPowHF,Third_AvgPowLF,Third_AvgPowMF,Third_AvgPowHF,First_max_Power_HF,First_max_Power_MF,First_max_Power_LF,Second_max_Power_HF,Second_max_Power_MF,Second_max_Power_LF,Third_max_Power_HF,Third_max_Power_MF,Third_max_Power_LF,First_min_Power_HF,First_min_Power_MF,First_min_Power_LF,Second_min_Power_HF,Second_min_Power_MF,Second_min_Power_LF,Third_min_Power_HF,Third_min_Power_MF,Third_min_Power_LF,First_Power_std_HF,First_Power_std_MF,First_Power_std_LF,Second_Power_std_HF,Second_Power_std_MF,Second_Power_std_LF,Third_Power_std_HF,Third_Power_std_MF,Third_Power_std_LF,Fragmentation,App,class
1,3,0.413,0.51548,0.209,0.32973,0.047,0.41916,0.30123,0.51253,0.16824,0.3258,0.028741,0.4231,0.209,0.32973,0.047,0.41916,0.413,0.51548,0.16824,0.3258,0.028741,0.4231,0.30123,0.51253,0.3317,0.022113,0.066667,0.50605,1.2993,0.50605,1,9.0444,0.12759,0.52973,0.00062513,0.068058,0.53956,0.00026721,7.6388e-05,4.4292e-05,3.9356e-06,3.9624e-05,2.3738e-06,3.7138e-07,5.5191e-07,5.7757e-08,2.5801e-08,4.4292e-05,3.9356e-06,7.6388e-05,2.3738e-06,3.7138e-07,3.9624e-05,5.7757e-08,2.5801e-08,5.5191e-07,0.00030963,1.3302e-05,0.00058231,5.2634e-05,3.784e-06,0.00043905,1.1856e-06,8.3011e-08,3.2672e-05,7.8978e-10,8.6135e-08,5.6214e-09,2.8067e-10,1.2499e-10,1.2499e-10,1.4501e-10,9.561e-11,1.598e-11,8.0335e-05,4.7299e-06,0.00014014,7.1279e-06,6.661e-07,0.00010744,1.5109e-07,2.3172e-08,2.4958e-06,18,0.031,Indifferent
1,2,0.817,0.51007,0.296,0.25946,,,0.54299,0.51351,0.20333,0.26437,,,0.296,0.25946,0.817,0.51007,,,0.20333,0.26437,0.54299,0.51351,,,0.36265,0.11597,0.31978,0.37733,0.78824,0.29743,0.82095,5.5149,0.063779,0.53661,0.00032271,0.060138,0.50418,0.00018245,0.00026448,6.8623e-05,,4.0619e-05,9.483e-06,,5.9095e-07,2.2728e-07,,6.8623e-05,0.00026448,,9.483e-06,4.0619e-05,,2.2728e-07,5.9095e-07,,0.00049642,0.0013529,,0.00027228,0.0005661,,2.9049e-06,2.0312e-05,,1.4654e-09,4.365e-09,,1.2726e-08,3.4865e-10,,9.3952e-10,1.0522e-11,,0.0001313,0.00044173,,3.3281e-05,9.4216e-05,,4.3023e-07,1.7782e-06,,18,-0.173,Indifferent
1,2,0.899,0.32973,0.461,0.51007,,,0.46979,0.33464,0.28391,0.51302,,,0.899,0.32973,0.461,0.51007,,,0.46979,0.33464,0.28391,0.51302,,,0.30713,0.037346,0.1216,1.2539,0.93939,0.44494,0.86768,6.512,0.062001,0.53268,0.00019476,0.036447,0.54251,9.8212e-05,0.00031825,8.4652e-05,,8.2162e-05,1.8982e-05,,2.6208e-06,7.2262e-07,,0.00031825,8.4652e-05,,8.2162e-05,1.8982e-05,,2.6208e-06,7.2262e-07,,0.0032651,0.00045766,,0.0020515,0.00040377,,7.1822e-05,2.0197e-05,,6.4306e-09,7.2341e-11,,2.1917e-09,3.4602e-09,,2.3976e-12,1.2802e-11,,0.00079519,0.00014472,,0.00029112,6.4856e-05,,1.0128e-05,2.6946e-06,,15,-0.499,Indifferent
1,2,0.32,0.51007,0.106,0.31843,,,0.23753,0.51302,0.072639,0.32432,,,0.106,0.31843,0.32,0.51007,,,0.072639,0.32432,0.23753,0.51302,,,0.3258,0.057494,0.17647,0.30872,0.99398,0.2875,0.86792,6.1388,0.070629,0.5317,0.0004813,0.038434,0.54152,0.00031876,6.5323e-05,1.7002e-05,,1.6236e-05,4.5881e-07,,5.0337e-07,3.6194e-08,,1.7002e-05,6.5323e-05,,4.5881e-07,1.6236e-05,,3.6194e-08,5.0337e-07,,8.3333e-05,0.00045299,,3.7255e-06,0.00029336,,7.8347e-07,1.2869e-05,,1.4053e-08,6.3243e-09,,4.3097e-09,1.305e-08,,1.8602e-11,7.0697e-11,,2.6955e-05,0.00011844,,6.2251e-07,5.3589e-05,,7.0436e-08,1.7982e-06,,14,-0.022,Indifferent
1,2,1.175,0.31941,0.805,0.51106,,,0.6418,0.32383,0.52773,0.5145,,,1.175,0.31941,0.805,0.51106,,,0.6418,0.32383,0.52773,0.5145,,,0.33907,0.057002,0.16812,1.0554,1.1839,0.51915,0.75776,5.8986,0.038437,0.53759,0.00025801,0.039703,0.31597,0.00017996,0.00035957,0.00026742,,7.0933e-05,3.2928e-05,,1.7438e-06,5.9643e-07,,0.00035957,0.00026742,,7.0933e-05,3.2928e-05,,1.7438e-06,5.9643e-07,,0.0023797,0.0015305,,0.0015934,0.00046022,,7.9549e-05,1.5932e-05,,2.0263e-08,6.2111e-10,,2.0355e-10,5.2013e-10,,5.2361e-12,2.7148e-11,,0.00068736,0.0004576,,0.00022975,7.3905e-05,,8.465e-06,1.6712e-06,,9,-0.565,Indifferent
1,2,1.33,0.31794,0.693,0.51106,,,0.71276,0.32236,0.45987,0.5145,,,1.33,0.31794,0.693,0.51106,,,0.71276,0.32236,0.45987,0.5145,,,0.32875,0.05258,0.15994,1.2351,1.0276,0.46617,0.89466,6.0837,0.042516,0.30418,0.00014464,0.041258,0.31499,9.5924e-05,0.00048696,0.00021028,,0.00013901,2.4952e-05,,2.5915e-06,4.2635e-07,,0.00048696,0.00021028,,0.00013901,2.4952e-05,,2.5915e-06,4.2635e-07,,0.0043132,0.0011892,,0.0033536,0.00041756,,0.00013583,8.464e-06,,2.0716e-11,3.1564e-10,,3.0271e-10,8.9045e-09,,7.0833e-11,5.1989e-10,,0.0010684,0.00035642,,0.00049809,6.3524e-05,,1.3712e-05,1.1955e-06,,11,-0.71,Indifferent
1,2,0.334,0.51057,0.267,0.31794,,,0.2506,0.51302,0.17274,0.32236,,,0.267,0.31794,0.334,0.51057,,,0.17274,0.32236,0.2506,0.51302,,,0.33612,0.043243,0.12865,0.58255,1.046,0.55988,0.70037,5.9503,0.1273,0.5317,0.00056507,0.069174,0.54152,0.00028221,6.685e-05,4.5081e-05,,1.6264e-05,2.193e-06,,6.6026e-07,8.25e-08,,4.5081e-05,6.685e-05,,2.193e-06,1.6264e-05,,8.25e-08,6.6026e-07,,0.00028515,0.00045769,,7.7021e-05,0.0002869,,2.8175e-06,1.7442e-05,,4.8836e-09,1.9893e-08,,1.6043e-09,1.4487e-09,,1.401e-11,2.8592e-11,,7.798e-05,0.00011931,,8.4171e-06,5.1549e-05,,2.8037e-07,2.3884e-06,,17,-0.013,Indifferent
1,3,0.399,0.51499,0.208,0.31843,0.03,0.41327,0.28027,0.51253,0.13077,0.32383,0.021089,0.41474,0.208,0.31843,0.03,0.41327,0.399,0.51499,0.13077,0.32383,0.021089,0.41474,0.28027,0.51253,0.32432,0.026044,0.080303,0.35589,1.1224,0.35589,0.68269,9.25,0.067401,0.52973,0.00037216,0.036412,0.53956,0.00022752,6.9563e-05,3.3133e-05,2.4117e-06,3.3721e-05,1.7562e-06,1.5622e-07,5.0815e-07,9.2692e-08,4.2175e-08,3.3133e-05,2.4117e-06,6.9563e-05,1.7562e-06,1.5622e-07,3.3721e-05,9.2692e-08,4.2175e-08,5.0815e-07,0.00016667,7.977e-06,0.00051111,2.895e-05,7.7981e-07,0.00040397,2.0217e-06,2.0076e-07,2.1899e-05,8.2359e-10,7.9666e-09,8.4145e-09,1.3514e-08,3.9567e-09,1.7473e-09,5.7363e-13,1.0567e-09,9.686e-12,4.9434e-05,2.6743e-06,0.00012441,3.8567e-06,1.3991e-07,9.4956e-05,2.1077e-07,4.8408e-08,1.8441e-06,23,0.059,Indifferent
1,2,0.213,0.34595,0.099,0.51302,,,0.12562,0.34939,0.059507,0.5086,,,0.213,0.34595,0.099,0.51302,,,0.12562,0.34939,0.059507,0.5086,,,0.32629,0.044717,0.13705,1.5333,1.3252,0.53991,1.1616,6.1295,0.14071,0.32678,0.001505,0.1292,0.34054,0.00071039,1.9707e-05,7.8276e-06,,1.5143e-06,6.1287e-07,,7.0159e-08,5.8954e-08,,1.9707e-05,7.8276e-06,,1.5143e-06,6.1287e-07,,7.0159e-08,5.8954e-08,,0.00018983,6.2948e-05,,2.9552e-05,5.0698e-06,,1.9962e-06,1.0354e-06,,8.6429e-09,4.0202e-11,,1.3046e-08,2.6943e-09,,4.2372e-11,2.0189e-10,,4.3153e-05,1.4522e-05,,3.4129e-06,1.0295e-06,,1.9217e-07,1.2599e-07,,27,-0.098,Indifferent
1,2,0.182,0.34545,0.099,0.52285,,,0.11183,0.34152,0.070231,0.51794,,,0.182,0.34545,0.099,0.52285,,,0.11183,0.34152,0.070231,0.51794,,,0.33956,0.025553,0.075253,0.94949,1.2292,0.51648,0.94949,5.89,0.13673,0.32776,0.0011589,0.1308,0.34103,0.00054803,1.698e-05,1.0334e-05,,1.3768e-06,9.2411e-07,,3.9822e-08,7.0137e-08,,1.698e-05,1.0334e-05,,1.3768e-06,9.2411e-07,,3.9822e-08,7.0137e-08,,0.00015587,8.1646e-05,,1.6483e-05,7.8094e-06,,5.6111e-07,1.086e-06,,1.0708e-10,3.6961e-09,,4.3788e-10,4.2492e-09,,2.5879e-11,1.4954e-10,,3.5804e-05,1.9786e-05,,2.6755e-06,1.5579e-06,,6.6666e-08,1.4774e-07,,27,-0.083,Indifferent
1,2,0.155,0.34644,0.087,0.53857,,,0.097285,0.34939,0.058351,0.51646,,,0.155,0.34644,0.087,0.53857,,,0.097285,0.34939,0.058351,0.51646,,,0.35233,0.027027,0.076709,1.1975,1.3579,0.62581,1.1149,5.6764,0.1379,0.32678,0.0013217,0.12511,0.34054,0.00057709,1.1115e-05,9.3116e-06,,8.7072e-07,9.5342e-07,,3.2798e-08,6.9039e-08,,1.1115e-05,9.3116e-06,,8.7072e-07,9.5342e-07,,3.2798e-08,6.9039e-08,,0.00012082,6.4173e-05,,2.2157e-05,6.7602e-06,,6.7307e-07,1.1665e-06,,1.3543e-09,5.8455e-10,,5.8806e-10,3.0916e-09,,1.2876e-12,2.0824e-10,,2.6301e-05,1.5898e-05,,2.5916e-06,1.5073e-06,,7.7449e-08,1.4497e-07,,40,-0.058,Indifferent
1,3,0.219,0.34644,0.124,0.51204,0.019,0.22801,0.11967,0.34988,0.078807,0.51646,0.010514,0.22211,0.019,0.22801,0.219,0.34644,0.124,0.51204,0.010514,0.22211,0.11967,0.34988,0.078807,0.51646,0.40491,0.040295,0.099515,1.0625,0.69565,0.46575,0.82258,7.409,0.13384,0.32727,0.0011996,0.12501,0.34103,0.00056624,2.2187e-05,1.1777e-05,3.3817e-07,1.8922e-06,9.22e-07,2.5388e-07,9.2621e-08,6.4715e-08,6.1131e-08,3.3817e-07,2.2187e-05,1.1777e-05,2.5388e-07,1.8922e-06,9.22e-07,6.1131e-08,9.2621e-08,6.4715e-08,8.3435e-07,0.00017972,9.3015e-05,1.2643e-06,2.6508e-05,1.2175e-05,2.925e-07,1.1848e-06,9.5697e-07,1.4794e-09,3.7915e-08,1.8427e-10,9.2311e-11,2.0207e-10,4.4538e-11,8.3573e-12,7.2398e-11,6.4604e-11,2.3229e-07,4.4133e-05,2.2474e-05,3.0337e-07,4.1007e-06,1.9434e-06,6.6839e-08,1.9955e-07,1.3574e-07,29,-0.117,Indifferent
1,2,0.185,0.34545,0.098,0.52236,,,0.111,0.34939,0.070583,0.51744,,,0.185,0.34545,0.098,0.52236,,,0.111,0.34939,0.070583,0.51744,,,0.3656,0.024079,0.06586,1.0408,1.4643,0.55135,1.0408,5.4704,0.12927,0.32776,0.0011096,0.12289,0.34103,0.00052683,1.2475e-05,8.9907e-06,,8.3264e-07,7.8211e-07,,3.3955e-08,6.3548e-08,,1.2475e-05,8.9907e-06,,8.3264e-07,7.8211e-07,,3.3955e-08,6.3548e-08,,0.00016362,7.6932e-05,,1.2988e-05,6.6298e-06,,7.7612e-07,1.5241e-06,,2.2316e-09,9.1704e-09,,1.8614e-09,6.714e-09,,1.0798e-11,1.2277e-11,,3.2762e-05,1.8214e-05,,1.647e-06,1.2686e-06,,5.5087e-08,1.9462e-07,,35,-0.083,Indifferent
1,2,0.129,0.34693,0.083,0.53907,,,0.086029,0.34988,0.060655,0.51597,,,0.129,0.34693,0.083,0.53907,,,0.086029,0.34988,0.060655,0.51597,,,0.32629,0.028993,0.088855,1.141,1.0532,0.68992,1.0723,6.1295,0.13291,0.32727,0.0013707,0.1222,0.34103,0.00061004,9.948e-06,9.8376e-06,,6.8866e-07,8.2969e-07,,4.9379e-08,7.4285e-08,,9.948e-06,9.8376e-06,,6.8866e-07,8.2969e-07,,4.9379e-08,7.4285e-08,,9.9566e-05,7.3243e-05,,1.8719e-05,6.4994e-06,,4.3329e-07,1.3989e-06,,7.3869e-09,1.2348e-09,,2.564e-09,1.7581e-09,,6.2484e-12,2.4376e-11,,2.2415e-05,1.7478e-05,,2.2478e-06,1.3734e-06,,8.4363e-08,1.8994e-07,,45,-0.04,Indifferent
1,2,0.136,0.51253,0.101,0.34693,,,0.084153,0.51744,0.0687,0.34939,,,0.101,0.34693,0.136,0.51253,,,0.0687,0.34939,0.084153,0.51744,,,0.29779,0.04914,0.16502,0.67308,0.98684,0.51471,0.69307,6.7162,0.11125,0.32727,0.0011542,0.10419,0.34054,0.00056755,1.2006e-05,9.3354e-06,,8.6447e-07,5.9635e-07,,6.0824e-08,3.6242e-08,,9.3354e-06,1.2006e-05,,5.9635e-07,8.6447e-07,,3.6242e-08,6.0824e-08,,6.667e-05,0.00010363,,1.1167e-05,1.172e-05,,3.4266e-07,1.1704e-06,,4.1177e-08,4.5317e-09,,3.8911e-09,1.7331e-09,,5.231e-11,3.501e-12,,1.6721e-05,2.4252e-05,,1.6109e-06,1.8554e-06,,5.3292e-08,1.5208e-07,,42,-0.032,Indifferent
1,2,0.198,0.51302,0.048,0.34644,,,0.12921,0.51744,0.029456,0.34545,,,0.048,0.34644,0.198,0.51302,,,0.029456,0.34545,0.12921,0.51744,,,0.30418,0.024079,0.07916,0.24648,0.80095,0.17677,0.72917,6.5751,0.13655,0.53857,0.00080383,0.10542,0.50467,0.00044996,1.9909e-05,1.5492e-06,,1.8477e-06,1.9254e-07,,1.0059e-07,3.0143e-08,,1.5492e-06,1.9909e-05,,1.9254e-07,1.8477e-06,,3.0143e-08,1.0059e-07,,1.3955e-05,0.00019135,,1.1672e-06,2.4217e-05,,3.3916e-07,3.7424e-06,,1.0079e-10,2.1132e-09,,3.1463e-09,7.1171e-09,,5.539e-12,1.2612e-11,,3.1633e-06,4.5652e-05,,2.4603e-07,4.0007e-06,,4.3733e-08,3.0283e-07,,32,-0.056,Indifferent
1,2,0.102,0.51794,0.043,0.34152,,,0.078713,0.51794,0.026969,0.33808,,,0.043,0.34152,0.102,0.51794,,,0.026969,0.33808,0.078713,0.51794,,,0.29779,0.034398,0.11551,0.26471,0.76757,0.26471,0.62791,6.7162,0.2072,0.53464,0.0013931,0.11952,0.54447,0.00062301,1.1257e-05,2.144e-06,,8.6277e-07,1.8024e-07,,9.0641e-08,2.3573e-08,,2.144e-06,1.1257e-05,,1.8024e-07,8.6277e-07,,2.3573e-08,9.0641e-08,,1.1233e-05,0.00010511,,7.479e-07,8.1377e-06,,1.3718e-07,2.6947e-06,,1.1003e-09,4.005e-12,,3.0452e-10,3.8724e-09,,6.7094e-12,1.9804e-12,,3.3296e-06,2.4294e-05,,1.8512e-07,1.499e-06,,3.1174e-08,2.3778e-07,,62,0.02,Indifferent
1,2,0.169,0.51253,0.048,0.34201,,,0.1016,0.51695,0.026267,0.34791,,,0.048,0.34201,0.169,0.51253,,,0.026267,0.34791,0.1016,0.51695,,,0.32432,0.039312,0.12121,0.29412,0.9802,0.17751,0.625,6.1667,0.10926,0.49484,0.00065204,0.11333,0.50713,0.00041705,1.4767e-05,1.3953e-06,,8.2029e-07,1.6648e-07,,5.9706e-08,4.2665e-08,,1.3953e-06,1.4767e-05,,1.6648e-07,8.2029e-07,,4.2665e-08,5.9706e-08,,8.5141e-06,0.0001322,,1.1759e-06,8.2046e-06,,2.4101e-07,1.2339e-06,,1.2436e-08,5.7137e-11,,2.3554e-10,8.4827e-09,,6.7308e-11,5.4684e-12,,2.1856e-06,3.0583e-05,,2.0625e-07,1.288e-06,,4.082e-08,1.6167e-07,,52,-0.067,Indifferent
1,3,0.228,0.34595,0.145,0.51253,0.018,0.26732,0.13228,0.34889,0.10569,0.51794,0.010357,0.27666,0.018,0.26732,0.228,0.34595,0.145,0.51253,0.010357,0.27666,0.13228,0.34889,0.10569,0.51794,0.35725,0.051597,0.14443,0.96748,0.90446,0.52193,0.82069,8.3975,0.11957,0.32875,0.0010146,0.11069,0.34152,0.0005255,2.7463e-05,2.3741e-05,5.3431e-07,1.4746e-06,9.2107e-07,2.5614e-07,7.4791e-08,7.2027e-08,2.6226e-08,5.3431e-07,2.7463e-05,2.3741e-05,2.5614e-07,1.4746e-06,9.2107e-07,2.6226e-08,7.4791e-08,7.2027e-08,1.6496e-06,0.0002007,0.00019434,6.6708e-07,2.663e-05,6.632e-06,1.1825e-07,1.649e-06,1.6582e-06,9.0858e-11,1.3015e-08,4.6291e-10,2.1591e-08,2.1442e-11,3.2785e-10,2.8485e-12,2.2233e-11,5.4539e-11,4.6922e-07,5.1291e-05,4.7641e-05,2.0262e-07,3.2593e-06,1.382e-06,3.3894e-08,2.101e-07,1.4709e-07,17,-0.105,Indifferent
1,2,0.224,0.34545,0.149,0.51204,,,0.13204,0.34889,0.10963,0.51695,,,0.224,0.34545,0.149,0.51204,,,0.13204,0.34889,0.10963,0.51695,,,0.32187,0.023587,0.073282,0.86567,0.9403,0.51786,0.77852,6.2137,0.11683,0.32826,0.00099408,0.10876,0.34152,0.00051248,2.2422e-05,2.1232e-05,,1.2261e-06,7.5167e-07,,5.1787e-08,7.7765e-08,,2.2422e-05,2.1232e-05,,1.2261e-06,7.5167e-07,,5.1787e-08,7.7765e-08,,0.00020816,0.00019156,,2.1676e-05,8.0246e-06,,8.631e-07,1.4387e-06,,3.4542e-09,8.7661e-10,,1.6753e-08,4.0579e-09,,4.6249e-12,1.3632e-11,,4.8844e-05,4.5132e-05,,2.4551e-06,1.3895e-06,,1.1225e-07,1.8022e-07,,18,-0.09,Indifferent
1,4,0.224,0.34398,0.217,0.51253,0.016,0.26241,0.14721,0.34054,0.13827,0.51744,0.0089146,0.26732,0.016,0.26241,0.224,0.34398,0.217,0.51253,0.0089146,0.26732,0.14721,0.34054,0.13827,0.51744,0.38968,0.031941,0.081967,0.85517,0.69626,0.55357,0.57143,10.2648,0.11951,0.32678,0.0010281,0.11456,0.34005,0.00053003,4.4708e-05,2.682e-05,2.6072e-07,2.9299e-06,1.2007e-06,2.0921e-07,5.1378e-08,1.0233e-07,2.0624e-08,2.6072e-07,4.4708e-05,2.682e-05,2.0921e-07,2.9299e-06,1.2007e-06,2.0624e-08,5.1378e-08,1.0233e-07,9.8956e-07,0.00022217,0.00026315,6.3598e-07,3.2084e-05,1.714e-05,1.136e-07,1.9876e-06,1.526e-06,1.7545e-09,6.1456e-08,1.1438e-09,8.092e-09,2.6487e-08,2.1827e-10,4.6509e-11,4.5211e-12,3.8906e-13,2.7034e-07,7.0459e-05,5.9761e-05,1.9082e-07,5.6754e-06,2.3642e-06,2.3349e-08,1.4964e-07,1.7944e-07,20,-0.079,Indifferent
1,2,0.165,0.51302,0.038,0.343,,,0.1151,0.51843,0.02428,0.34201,,,0.038,0.343,0.165,0.51302,,,0.02428,0.34201,0.1151,0.51843,,,0.30811,0.018673,0.060606,0.2069,0.75,0.18182,0.78947,6.4912,0.11031,0.49484,0.00059845,0.11097,0.50663,0.00040503,2.1878e-05,1.3134e-06,,8.4216e-07,3.4626e-07,,5.1766e-08,2.0369e-08,,1.3134e-06,2.1878e-05,,3.4626e-07,8.4216e-07,,2.0369e-08,5.1766e-08,,6.8222e-06,0.00023572,,1.4799e-06,1.3087e-05,,1.449e-07,9.5834e-07,,1.5398e-09,3.6248e-09,,4.0097e-10,4.4954e-10,,3.8632e-12,3.8091e-11,,1.8628e-06,5.1363e-05,,3.7063e-07,1.8244e-06,,2.2279e-08,1.2307e-07,,44,-0.02,Indifferent
1,2,0.238,0.34398,0.155,0.51253,,,0.13951,0.34693,0.11219,0.51843,,,0.238,0.34398,0.155,0.51253,,,0.13951,0.34693,0.11219,0.51843,,,0.32727,0.02457,0.075075,0.82734,1.0615,0.48319,0.74194,6.1111,0.11126,0.32776,0.00099646,0.10808,0.34054,0.00051232,2.3995e-05,2.48e-05,,1.0035e-06,7.8368e-07,,5.9158e-08,6.9935e-08,,2.3995e-05,2.48e-05,,1.0035e-06,7.8368e-07,,5.9158e-08,6.9935e-08,,0.00018329,0.00022942,,1.3962e-05,7.3005e-06,,1.4457e-06,1.3954e-06,,1.2219e-10,7.7946e-10,,3.0257e-09,4.282e-10,,5.1563e-11,1.023e-11,,4.785e-05,5.3563e-05,,1.6797e-06,1.2835e-06,,1.3857e-07,1.4924e-07,,20,-0.099,Indifferent
1,2,0.248,0.34398,0.142,0.51204,,,0.1615,0.34152,0.10778,0.51794,,,0.248,0.34398,0.142,0.51204,,,0.1615,0.34152,0.10778,0.51794,,,0.34251,0.036364,0.10617,0.88652,1.3427,0.50403,0.88028,5.8393,0.1261,0.32629,0.0010643,0.11737,0.33956,0.00050825,3.2874e-05,2.8388e-05,,2.0108e-06,7.5054e-07,,6.9439e-08,6.7105e-08,,3.2874e-05,2.8388e-05,,2.0108e-06,7.5054e-07,,6.9439e-08,6.7105e-08,,0.00026446,0.00023698,,3.0342e-05,7.433e-06,,1.7374e-06,1.2651e-06,,1.0396e-09,2.3866e-11,,2.6545e-12,3.4443e-10,,1.6693e-10,2.0479e-11,,6.8051e-05,5.7583e-05,,4.585e-06,1.1788e-06,,1.9417e-07,1.7813e-07,,13,-0.107,Indifferent
1,3,0.178,0.52432,0.061,0.34349,0.019,0.24668,0.12382,0.5199,0.031466,0.33907,0.010938,0.24226,0.019,0.24668,0.061,0.34349,0.178,0.52432,0.010938,0.24226,0.031466,0.33907,0.12382,0.5199,0.40835,0.054054,0.13237,0.18539,0.82843,0.18539,0.54098,7.3466,0.11248,0.54054,0.00063913,0.11335,0.50762,0.00042309,2.8077e-05,1.9477e-06,3.3033e-07,1.2935e-06,3.4347e-07,1.8263e-07,4.2231e-08,4.3924e-08,2.7316e-08,3.3033e-07,1.9477e-06,2.8077e-05,1.8263e-07,3.4347e-07,1.2935e-06,2.7316e-08,4.3924e-08,4.2231e-08,1.6805e-06,1.0176e-05,0.00026627,5.4194e-07,9.7808e-07,4.9028e-05,9.5354e-08,6.4349e-07,4.6306e-07,1.2897e-11,3.9904e-10,1.1548e-10,1.5457e-10,8.6876e-09,2.139e-09,5.6387e-11,2.032e-10,2.0937e-11,3.9781e-07,2.7649e-06,6.1525e-05,1.1847e-07,2.6113e-07,4.7193e-06,2.3697e-08,7.7121e-08,5.7415e-08,39,0.035,Indifferent
1,2,0.259,0.343,0.148,0.52285,,,0.18289,0.34152,0.11176,0.51941,,,0.259,0.343,0.148,0.52285,,,0.18289,0.34152,0.11176,0.51941,,,0.32482,0.045209,0.13918,0.96622,1.1538,0.55212,0.96622,6.1573,0.11618,0.3258,0.00080941,0.10909,0.33857,0.00040952,4.9126e-05,2.9102e-05,,3.7344e-06,6.9606e-07,,1.1792e-07,6.6185e-08,,4.9126e-05,2.9102e-05,,3.7344e-06,6.9606e-07,,1.1792e-07,6.6185e-08,,0.00038158,0.00024786,,6.3479e-05,9.8496e-06,,3.5627e-06,9.5894e-07,,5.3159e-10,4.3099e-09,,1.6871e-09,6.0229e-09,,5.9293e-12,5.4524e-11,,9.7541e-05,5.9893e-05,,8.7762e-06,1.143e-06,,3.0793e-07,1.3301e-07,,13,-0.111,Indifferent
1,2,0.32,0.343,0.163,0.52236,,,0.2258,0.34201,0.11556,0.51843,,,0.32,0.343,0.163,0.52236,,,0.2258,0.34201,0.11556,0.51843,,,0.30025,0.053563,0.1784,1.1227,0.96732,0.57188,1.1227,6.6612,0.11844,0.32531,0.00075606,0.10985,0.33808,0.00038325,8.5038e-05,3.1433e-05,,6.6779e-06,1.0514e-06,,2.1122e-07,5.683e-08,,8.5038e-05,3.1433e-05,,6.6779e-06,1.0514e-06,,2.1122e-07,5.683e-08,,0.00059542,0.00027072,,0.00011523,1.4371e-05,,8.1181e-06,1.2836e-06,,6.8256e-09,5.8175e-09,,1.622e-09,6.8611e-09,,1.3735e-11,3.0647e-11,,0.00015766,6.5882e-05,,1.5555e-05,2.1644e-06,,6.2991e-07,1.3705e-07,,12,-0.137,Indifferent
1,2,0.388,0.343,0.156,0.52236,,,0.27102,0.34201,0.10694,0.51892,,,0.388,0.343,0.156,0.52236,,,0.27102,0.34201,0.10694,0.51892,,,0.32187,0.038329,0.11908,1.4936,1.0601,0.60052,1.4936,6.2137,0.11539,0.32482,0.0006346,0.10683,0.33759,0.00032502,0.00010704,2.7908e-05,,9.8238e-06,9.8499e-07,,3.7487e-07,8.1722e-08,,0.00010704,2.7908e-05,,9.8238e-06,9.8499e-07,,3.7487e-07,8.1722e-08,,0.00083002,0.0002316,,0.00019003,1.0809e-05,,1.6647e-05,1.5082e-06,,3.6852e-09,4.3151e-13,,8.7584e-11,4.6181e-11,,4.5708e-11,3.4561e-12,,0.00021267,5.6576e-05,,2.5016e-05,1.6757e-06,,1.2995e-06,2.1152e-07,,12,-0.155,Indifferent
1,2,0.424,0.34349,0.19,0.51204,,,0.29645,0.34251,0.14161,0.51744,,,0.424,0.34349,0.19,0.51204,,,0.29645,0.34251,0.14161,0.51744,,,0.29484,0.048649,0.165,1.369,0.90741,0.60377,1.3474,6.7833,0.11489,0.32531,0.00068323,0.10788,0.33808,0.00035743,0.00014219,4.8736e-05,,1.4355e-05,9.3865e-07,,5.3049e-07,7.4878e-08,,0.00014219,4.8736e-05,,1.4355e-05,9.3865e-07,,5.3049e-07,7.4878e-08,,0.00094131,0.00035223,,0.00023385,1.8525e-05,,1.5971e-05,1.2154e-06,,4.716e-09,1.8153e-08,,5.355e-10,6.0106e-10,,1.003e-10,1.8233e-12,,0.00025772,9.0867e-05,,3.3139e-05,2.1136e-06,,1.4978e-06,1.7892e-07,,9,-0.168,Indifferent
