Var1,Var2,Var3
rov trace:,NaN,NaN
,0.002,0.001
,0.004,0
,0.005,-0.002
,0.005,-0.003
,0.003,-0.003
,0.001,-0.002
,-0.002,0
,-0.005,0.002
,-0.006,0.004
,-0.005,0.005
,-0.003,0.006
,-0.001,0.006
,0.001,0.005
,0.002,0.003
,0.003,0
,0.003,-0.002
,0.003,-0.004
,0.002,-0.004
,0.001,-0.002
,0,0
,-0.001,0.002
,-0.002,0.003
,-0.003,0.002
,-0.004,0.001
,-0.005,0
,-0.005,0
,-0.003,0
,0,0
,0.004,0
,0.006,-0.001
,0.006,-0.001
,0.004,0
,0.001,0
,-0.002,0
,-0.003,-0.002
,-0.002,-0.003
,-0.001,-0.004
,0.001,-0.004
,0.001,-0.002
,0.002,0.001
,0.003,0.002
,0.005,0.002
,0.006,0.001
,0.006,0
,0.003,0
,-0.002,0
,-0.006,0.001
,-0.008,0.001
,-0.006,0
,-0.002,-0.002
,0.001,-0.003
,0.003,-0.003
,0.002,-0.001
,0,0.002
,-0.001,0.004
,-0.001,0.004
,0,0.002
,0.001,-0.001
,0.001,-0.003
,0,-0.004
,-0.002,-0.002
,-0.003,0
,-0.003,0.002
,-0.003,0.004
,-0.001,0.004
,0,0.003
,0.001,0.002
,0.001,-0.001
,0.001,-0.003
,0.001,-0.005
,0,-0.005
,-0.001,-0.003
,-0.001,0
,-0.001,0.003
,0,0.006
,0.001,0.006
,0.001,0.006
,0.001,0.004
,0,0.003
,-0.001,0.001
,-0.001,-0.001
,-0.001,-0.004
,-0.001,-0.006
,-0.001,-0.007
,0,-0.006
,0.002,-0.003
,0.003,-0.001
,0.003,0
,0.002,-0.001
,-0.001,-0.002
,-0.003,-0.002
,-0.003,-0.002
,-0.003,-0.001
,-0.001,0.001
,0,0.002
,0,0.004
,0,0.004
,0,0.004
,0.001,0.003
,0.001,0.001
,0,0
,-0.002,-0.001
,-0.004,-0.001
,-0.005,0
,-0.005,0.001
,-0.003,0.002
,-0.002,0.003
,-0.001,0.003
,-0.001,0.002
,0.001,0.001
,0.004,-0.001
,0.006,-0.002
,0.008,-0.002
,0.008,-0.002
,0.005,-0.002
,0.002,-0.003
,0,-0.004
,0,-0.002
,0.001,0.001
,0.002,0.004
,0.003,0.006
,0.002,0.004
,0.001,0
,0,-0.004
,-0.001,-0.006
,0,-0.005
,0,-0.002
,0,0.001
,-0.002,0.003
,-0.003,0.004
,-0.003,0.003
,-0.003,0.003
,0,0.002
,0.004,0.001
,0.006,0.001
,0.007,0.001
,0.005,0
,0.002,-0.001
,-0.002,-0.002
,-0.003,-0.003
,-0.003,-0.003
,-0.002,-0.003
,-0.002,-0.003
,-0.003,-0.002
,-0.005,-0.001
,-0.006,0
,-0.006,0.001
,-0.006,0.001
,-0.005,0.001
,-0.005,0.001
,-0.005,0
,-0.005,0.001
,-0.003,0.001
,-0.001,0
,0.002,-0.001
,0.004,-0.001
,0.003,-0.001
,0.001,0
,-0.001,0.001
,-0.002,0.001
,-0.001,0
,0.002,-0.001
,0.004,-0.002
,0.006,-0.002
,0.007,-0.001
,0.006,-0.001
,0.004,-0.003
,0.002,-0.005
,0.001,-0.006
,0.001,-0.006
,0.001,-0.003
,0.002,0.001
,0.001,0.004
,0,0.006
,-0.002,0.006
,-0.003,0.004
,-0.002,0.003
,0,0.003
,0.002,0.003
,0.003,0.004
,0.002,0.004
,0,0.003
,-0.002,0.002
,-0.001,0.001
,0,0
,0.002,0
,0.003,0
,0.002,0.001
,0.001,0.002
,0,0.003
,-0.001,0.004
,-0.001,0.005
,0,0.005
,0,0.004
,-0.001,0.001
,-0.002,-0.003
,-0.003,-0.006
,-0.003,-0.008
,-0.003,-0.007
,-0.002,-0.006
,0,-0.004
,0.001,-0.002
,0,-0.002
,-0.001,-0.002
,-0.001,-0.002
,-0.001,-0.002
,0,-0.002
,0.002,-0.001
,0.004,-0.001
,0.004,0
,0.001,0
,-0.002,0.001
,-0.003,0.003
,-0.002,0.003
,0.001,0.003
,0.004,0.001
,0.006,0
,0.005,-0.001
,0.001,-0.001
,-0.002,-0.002
,-0.003,-0.002
,-0.002,-0.003
,0,-0.002
,0.002,-0.001
,0.001,0.001
,-0.001,0.003
,-0.004,0.004
,-0.006,0.003
,-0.006,0.002
,-0.005,0.001
,-0.002,0.002
,0,0.002
,0.001,0.001
,0,-0.002
,-0.001,-0.005
,-0.002,-0.006
,-0.002,-0.004
,-0.002,0
,-0.002,0.004
,-0.001,0.004
,-0.001,0.002
,0,-0.003
,0.001,-0.006
,0.003,-0.007
,0.004,-0.003
,0.005,0.002
,0.004,0.006
,0.002,0.006
,0,0.003
,0,-0.002
,0,-0.005
,0,-0.005
,0,-0.003
,0,0
,-0.001,0.002
,-0.001,0.003
,0,0.002
,0.001,0.002
,0.001,0.001
,-0.001,0.002
,-0.004,0.001
,-0.006,0.001
,-0.006,0.001
,-0.004,0.001
,-0.002,0.002
,0.001,0.003
,0.002,0.004
,0.002,0.003
,0.002,0.001
,0.001,-0.001
,0,-0.002
,-0.001,-0.001
,-0.002,-0.001
,-0.002,-0.001
,-0.002,-0.003
,-0.001,-0.006
,0,-0.008
,0.001,-0.008
,0.002,-0.006
,0.001,-0.003
,0.002,0.001
,0.002,0.003
,0.004,0.003
,0.004,0.002
,0.004,0.001
,0.003,0
,0.001,0
,0,0.001
,-0.001,0.001
,-0.001,0.002
,0,0.003
,0,0.003
,0.001,0.002
,0.002,0
,0.002,-0.001
,0.002,-0.001
,0,0.001
,-0.001,0.003
,-0.003,0.004
,-0.003,0.003
,-0.002,0.001
,-0.001,-0.001
,-0.001,-0.002
,-0.001,-0.002
,-0.001,-0.001
,-0.001,0.001
,0,0.002
,0.002,0.002
,0.004,0.001
,0.004,-0.001
,0.003,-0.003
,0,-0.004
,-0.003,-0.004
,-0.006,-0.003
,-0.006,-0.001
,-0.005,0
,-0.003,0.001
,-0.001,0.001
,0.001,0.001
,0.002,0.001
,0.001,-0.001
,-0.001,-0.002
,-0.003,-0.002
,-0.004,-0.001
,-0.004,0
,-0.002,0.001
,0.001,0.002
,0.003,0.002
,0.004,0.002
,0.005,0.001
,0.004,0.001
,0.003,0.001
,0.001,0.001
,0,0.002
,-0.001,0.002
,-0.001,0.001
,0,-0.001
,0,-0.002
,0,-0.003
,0.001,-0.002
,0.002,-0.002
,0.003,0
,0.005,0.001
,0.006,0.002
,0.005,0.002
,0.002,0
,-0.002,-0.002
,-0.006,-0.004
,-0.007,-0.003
,-0.006,-0.002
,-0.004,0.001
,-0.002,0.001
,-0.001,0
,0,-0.002
,0,-0.003
,0,-0.002
,-0.001,0
,-0.002,0.001
,-0.004,0.002
,-0.005,0.001
,-0.004,-0.001
,-0.002,-0.002
,0.001,-0.003
,0.002,-0.002
,0.003,-0.002
,0.002,-0.001
,0.001,0
,0.001,0
,0.001,0
,0.002,0.001
,0.002,0.001
,0,0.001
,-0.002,0
,-0.003,0
,-0.004,-0.001
,-0.003,-0.002
,-0.001,-0.002
,0.001,-0.001
,0.002,0.001
,0.002,0.003
,0.001,0.004
,0,0.005
,0,0.004
,0.001,0.003
,0.003,0.002
,0.004,0.001
,0.005,0
,0.003,-0.001
,0.001,-0.001
,-0.001,0
,-0.002,0.002
,-0.002,0.002
,0,0.002
,0.002,0.001
,0.005,0.001
,0.006,0.001
,0.004,0.003
,0,0.004
,-0.005,0.003
,-0.009,0
,-0.01,-0.003
,-0.009,-0.006
,-0.007,-0.006
,-0.006,-0.004
,-0.006,-0.002
,-0.005,0
,-0.004,-0.001
,-0.001,-0.004
,0.001,-0.006
,0.002,-0.007
,0.002,-0.005
,0.001,-0.002
,0,0
,0.001,0.001
,0.002,-0.001
,0.002,-0.003
,0.002,-0.004
,0,-0.004
,-0.003,-0.003
,-0.004,-0.002
,-0.004,-0.001
,-0.002,-0.001
,0.002,-0.002
,0.004,-0.002
,0.005,-0.002
,0.004,-0.002
,0.002,-0.002
,0.001,-0.003
,0,-0.003
,-0.001,-0.004
,-0.001,-0.004
,-0.002,-0.003
,-0.003,-0.001
,-0.003,0.002
,-0.003,0.004
,-0.001,0.005
,0.001,0.006
,0.003,0.008
,0.004,0.009
,0.004,0.009
,0.004,0.009
,0.004,0.008
,0.004,0.006
,0.004,0.004
,0.004,0.003
,0.003,0.004
,0.002,0.007
,0.002,0.009
,0.004,0.009
,0.007,0.007
,0.009,0.004
,0.009,0
,0.007,-0.001
,0.003,-0.001
,-0.002,0.001
,-0.005,0.002
,-0.006,0.001
,-0.004,-0.001
,-0.001,-0.003
,0.001,-0.005
,0.001,-0.005
,0,-0.003
,-0.002,-0.001
,-0.004,0
,-0.004,0
,-0.004,-0.002
,-0.004,-0.006
,-0.004,-0.01
,-0.003,-0.012
,-0.003,-0.012
,-0.002,-0.01
,-0.002,-0.006
,-0.002,-0.002
,-0.003,0.001
,-0.004,0.002
,-0.005,0.001
,-0.007,0.001
,-0.006,0.001
,-0.004,0.002
,0.001,0.005
,0.007,0.009
,0.011,0.011
,0.014,0.012
,0.013,0.011
,0.011,0.009
,0.009,0.006
,0.006,0.003
,0.003,0.001
,0,0
,-0.003,0
,-0.007,0
,-0.011,-0.001
,-0.014,-0.003
,-0.017,-0.007
,-0.02,-0.011
,-0.023,-0.017
,-0.026,-0.023
,-0.029,-0.028
,-0.032,-0.034
,-0.034,-0.039
,-0.037,-0.045
,-0.041,-0.051
,-0.046,-0.058
,-0.051,-0.065
,-0.055,-0.074
,-0.056,-0.082
,-0.056,-0.09
,-0.058,-0.097
,-0.064,-0.105
,-0.079,-0.116
,-0.099,-0.13
,-0.122,-0.145
,-0.136,-0.152
,-0.131,-0.14
,-0.091,-0.085
,0.002,0.039
,0.166,0.258
,0.412,0.589
,0.736,1.016
,1.106,1.479
,1.457,1.88
,1.701,2.101
,1.761,2.053
,1.6,1.714
,1.244,1.147
,0.774,0.481
,0.291,-0.14
,-0.125,-0.611
,-0.439,-0.899
,-0.657,-1.04
,-0.807,-1.102
,-0.914,-1.142
,-0.994,-1.18
,-1.054,-1.205
,-1.1,-1.201
,-1.136,-1.163
,-1.159,-1.102
,-1.155,-1.036
,-1.112,-0.971
,-1.024,-0.9
,-0.901,-0.808
,-0.766,-0.69
,-0.64,-0.558
,-0.537,-0.43
,-0.452,-0.324
,-0.375,-0.247
,-0.297,-0.19
,-0.216,-0.14
,-0.137,-0.087
,-0.067,-0.03
,-0.009,0.027
,0.04,0.077
,0.085,0.118
,0.13,0.153
,0.173,0.185
,0.211,0.215
,0.242,0.242
,0.263,0.263
,0.279,0.278
,0.292,0.287
,0.304,0.291
,0.316,0.295
,0.327,0.299
,0.335,0.304
,0.342,0.308
,0.346,0.31
,0.347,0.311
,0.343,0.308
,0.331,0.302
,0.313,0.291
,0.292,0.277
,0.272,0.26
,0.255,0.243
,0.239,0.227
,0.224,0.213
,0.208,0.2
,0.191,0.187
,0.174,0.174
,0.158,0.158
,0.143,0.143
,0.128,0.127
,0.112,0.112
,0.096,0.098
,0.08,0.083
,0.065,0.067
,0.05,0.052
,0.036,0.039
,0.022,0.03
,0.01,0.022
,-0.001,0.014
,-0.01,0.005
,-0.02,-0.005
,-0.03,-0.016
,-0.04,-0.025
,-0.05,-0.032
,-0.06,-0.038
,-0.067,-0.045
,-0.074,-0.055
,-0.079,-0.066
,-0.083,-0.076
,-0.087,-0.083
,-0.089,-0.085
,-0.09,-0.085
,-0.09,-0.084
,-0.089,-0.083
,-0.087,-0.084
,-0.084,-0.084
,-0.08,-0.082
,-0.075,-0.078
,-0.07,-0.073
,-0.066,-0.068
,-0.063,-0.064
,-0.06,-0.061
,-0.056,-0.059
,-0.05,-0.056
,-0.043,-0.051
,-0.035,-0.045
,-0.029,-0.039
,-0.024,-0.032
,-0.02,-0.025
,-0.016,-0.019
,-0.012,-0.015
,-0.008,-0.012
,-0.005,-0.012
,-0.003,-0.014
,-0.002,-0.014
,-0.002,-0.012
,-0.002,-0.007
,-0.002,-0.001
,0,0.005
,0.002,0.008
,0.004,0.009
,0.006,0.009
,0.008,0.008
,0.008,0.008
,0.009,0.007
,0.009,0.006
,0.007,0.005
,0.004,0.004
,0,0.004
,-0.002,0.003
,-0.003,0.002
,-0.001,0
,0.002,-0.004
,0.003,-0.006
,0.004,-0.007
,0.002,-0.004
,0.001,0.001
,0.001,0.005
,0.002,0.007
,0.005,0.006
,0.007,0.004
,0.008,0.001
,0.008,0.001
,0.007,0.002
,0.007,0.004
,0.008,0.004
,0.009,0.004
,0.009,0.004
,0.009,0.004
,0.008,0.004
,0.008,0.006
,0.008,0.008
,0.008,0.009
,0.009,0.009
,0.01,0.008
,0.012,0.006
,0.013,0.006
,0.014,0.007
,0.014,0.008
,0.011,0.009
,0.008,0.01
,0.005,0.009
,0.003,0.008
,0.004,0.007
,0.006,0.007
,0.008,0.008
,0.008,0.008
,0.006,0.006
,0.002,0.003
,-0.002,0
,-0.005,-0.003
,-0.006,-0.005
,-0.005,-0.005
,-0.005,-0.004
,-0.006,-0.004
,-0.008,-0.004
,-0.01,-0.005
,-0.01,-0.007
,-0.008,-0.007
,-0.005,-0.007
,-0.004,-0.006
,-0.004,-0.004
,-0.006,-0.001
,-0.007,0.001
,-0.006,0.002
,-0.002,0.002
,0.001,0
,0.005,-0.002
,0.006,-0.003
,0.004,-0.002
,0.002,0.001
,0.001,0.004
,0,0.006
,0.002,0.006
,0.004,0.006
,0.005,0.004
,0.006,0.003
,0.007,0.003
,0.007,0.004
,0.007,0.006
,0.006,0.007
,0.004,0.007
,0.002,0.006
,-0.001,0.003
,-0.002,0.001
,-0.002,-0.001
,-0.001,-0.001
,0,0
,0.001,0
,0,-0.001
,-0.002,-0.004
,-0.006,-0.007
,-0.01,-0.011
,-0.013,-0.013
,-0.014,-0.013
,-0.012,-0.012
,-0.009,-0.008
,-0.005,-0.005
,-0.003,-0.003
,-0.002,-0.002
,-0.002,-0.002
,-0.001,-0.002
,0,-0.002
,0.001,0
,0.001,0.001
,0.001,0.002
,0,0.002
,0,0.001
,0,0.001
,0.001,0.001
,0.002,0.002
,0.004,0.003
,0.006,0.005
,0.008,0.007
,0.008,0.009
,0.007,0.009
,0.004,0.007
,0.001,0.003
,-0.001,0
,0,-0.001
,0.002,-0.001
,0.006,0.001
,0.009,0.004
,0.01,0.005
,0.009,0.005
,0.006,0.004
,0.003,0.002
,0.001,0
,0,-0.001
,0,-0.002
,0,-0.003
,-0.001,-0.003
,-0.001,-0.004
,-0.002,-0.005
,-0.003,-0.006
,-0.006,-0.008
,-0.008,-0.009
,-0.011,-0.01
,-0.011,-0.01
,-0.009,-0.009
,-0.007,-0.008
,-0.004,-0.006
,-0.004,-0.003
,-0.004,-0.001
,-0.005,0
,-0.005,0.001
,-0.003,0.001
,0,0.003
,0.002,0.005
,0.004,0.006
,0.004,0.007
,0.003,0.006
,0.002,0.005
,0.001,0.004
,0.002,0.005
,0.003,0.007
,0.005,0.009
,0.006,0.008
,0.006,0.005
,0.006,0.001
,0.005,-0.003
,0.005,-0.003
,0.005,-0.001
,0.004,0.003
,0.002,0.007
,0,0.009
,-0.002,0.009
,-0.003,0.006
,-0.004,0.003
,-0.004,0.001
,-0.004,0
,-0.004,-0.001
,-0.004,-0.003
,-0.003,-0.006
,-0.002,-0.009
,-0.002,-0.01
,-0.002,-0.01
,-0.002,-0.008
,-0.003,-0.006
,-0.003,-0.005
,-0.004,-0.004
,-0.005,-0.004
,-0.005,-0.005
,-0.005,-0.004
,-0.005,-0.004
,-0.004,-0.003
,-0.004,-0.002
,-0.004,0
,-0.005,0.001
,-0.004,0.002
,-0.001,0.002
,0.004,0.001
,0.009,0.001
,0.012,0.001
,0.012,0.002
,0.01,0.002
,0.007,0.001
,0.006,0
,0.006,0
,0.007,0
,0.007,0.002
,0.005,0.004
,0.003,0.005
,0.001,0.005
,0.002,0.003
,0.003,0.001
,0.004,0.001
,0.004,0.002
,0.002,0.005
,-0.001,0.009
,-0.003,0.01
,-0.004,0.008
,-0.005,0.004
,-0.006,0
,-0.007,-0.002
,-0.007,-0.001
,-0.006,0
,-0.005,0.001
,-0.004,0
,-0.005,-0.003
,-0.006,-0.005
,-0.007,-0.004
,-0.007,-0.002
,-0.005,0.001
,-0.004,0.002
,-0.003,0.001
,-0.003,-0.002
,-0.003,-0.005
,-0.003,-0.007
,-0.002,-0.008
,0,-0.006
,0.001,-0.003
,0.003,0
,0.006,0.002
,0.008,0.003
,0.009,0.002
,0.009,0.001
,0.008,0
,0.005,0.001
,0.003,0.004
,0.002,0.007
,0,0.008
,-0.001,0.007
,-0.002,0.004
,-0.003,0.003
,-0.002,0.002
,0,0.003
,0.003,0.004
,0.005,0.004
,0.004,0.002
,0.001,0
,-0.003,-0.002
,-0.007,-0.004
,-0.009,-0.006
,-0.01,-0.008
,-0.01,-0.01
,-0.01,-0.013
,-0.011,-0.013
,-0.011,-0.012
,-0.009,-0.009
,-0.004,-0.006
,0.001,-0.004
,0.005,-0.003
,0.006,-0.004
,0.004,-0.005
,0,-0.006
,-0.003,-0.005
,-0.005,-0.002
,-0.005,0
,-0.004,0.002
,-0.002,0.004
,0,0.005
,0.002,0.006
,0.004,0.006
,0.005,0.006
,0.005,0.005
,0.005,0.006
,0.006,0.007
,0.007,0.009
,0.009,0.011
,0.01,0.012
,0.011,0.011
,0.01,0.009
,0.009,0.007
,0.008,0.008
,0.006,0.01
,0.005,0.012
,0.004,0.013
,0.005,0.01
,0.007,0.006
,0.007,0.003
,0.006,0.002
,0.004,0.002
,0.002,0.004
,0,0.006
,0,0.006
,0.002,0.005
,0.004,0.004
,0.006,0.003
,0.007,0.004
,0.008,0.006
,0.008,0.009
,0.008,0.011
,0.008,0.014
,0.009,0.016
,0.009,0.017
,0.011,0.016
,0.013,0.015
,0.016,0.015
,0.019,0.014
,0.02,0.015
,0.02,0.017
,0.019,0.018
,0.018,0.018
,0.017,0.017
,0.017,0.015
,0.018,0.013
,0.019,0.012
,0.018,0.012
,0.017,0.013
,0.015,0.013
,0.014,0.013
,0.014,0.012
,0.015,0.011
,0.016,0.012
,0.017,0.013
,0.016,0.015
,0.015,0.016
,0.014,0.016
,0.014,0.015
,0.016,0.014
,0.018,0.012
,0.02,0.009
,0.019,0.006
,0.017,0.001
,0.012,-0.003
,0.006,-0.007
,0,-0.01
,-0.004,-0.011
,-0.005,-0.012
,-0.005,-0.012
,-0.005,-0.012
,-0.006,-0.011
,-0.009,-0.01
,-0.014,-0.009
,-0.017,-0.008
,-0.018,-0.009
,-0.016,-0.012
,-0.012,-0.015
,-0.009,-0.019
,-0.008,-0.022
,-0.009,-0.023
,-0.01,-0.023
,-0.012,-0.021
,-0.013,-0.018
,-0.014,-0.015
,-0.014,-0.013
,-0.014,-0.011
,-0.012,-0.01
,-0.01,-0.009
,-0.008,-0.009
,-0.007,-0.009
,-0.009,-0.008
,-0.013,-0.008
,-0.016,-0.007
,-0.018,-0.007
,-0.018,-0.006
,-0.017,-0.005
,-0.016,-0.003
,-0.016,-0.001
,-0.016,0
,-0.015,0.002
,-0.013,0.002
,-0.011,0.003
,-0.008,0.005
,-0.005,0.007
,-0.002,0.01
,0.001,0.012
,0.004,0.011
,0.006,0.007
,0.004,0.002
,0.001,-0.001
,-0.003,-0.002
,-0.006,-0.001
,-0.006,0.004
,-0.005,0.009
,-0.004,0.015
,-0.005,0.019
,-0.008,0.021
,-0.01,0.021
,-0.009,0.02
,-0.004,0.017
,0.005,0.013
,0.012,0.007
,0.016,0
,0.015,-0.007
,0.011,-0.011
,0.004,-0.012
,-0.001,-0.012
,-0.003,-0.012
,-0.003,-0.016
,-0.003,-0.023
,-0.004,-0.032
,-0.008,-0.04
,-0.014,-0.043
,-0.018,-0.043
,-0.018,-0.04
,-0.017,-0.038
,-0.014,-0.037
,-0.014,-0.038
,-0.016,-0.041
,-0.019,-0.043
,-0.021,-0.046
,-0.023,-0.047
,-0.024,-0.048
,-0.026,-0.048
,-0.029,-0.046
,-0.032,-0.045
,-0.034,-0.044
,-0.033,-0.044
,-0.031,-0.045
,-0.029,-0.047
,-0.029,-0.048
,-0.031,-0.046
,-0.036,-0.044
,-0.04,-0.041
,-0.043,-0.037
,-0.043,-0.035
,-0.041,-0.031
,-0.038,-0.027
,-0.036,-0.023
,-0.036,-0.018
,-0.035,-0.014
,-0.033,-0.01
,-0.03,-0.007
,-0.025,-0.007
,-0.022,-0.009
,-0.02,-0.013
,-0.021,-0.017
,-0.025,-0.019
,-0.03,-0.018
,-0.034,-0.012
,-0.036,-0.004
,-0.035,0.004
,-0.033,0.009
,-0.03,0.011
,-0.027,0.011
,-0.022,0.012
,-0.016,0.016
,-0.008,0.022
,0.001,0.029
,0.01,0.033
,0.018,0.035
,0.024,0.036
,0.03,0.036
,0.035,0.037
,0.04,0.037
,0.042,0.036
,0.042,0.033
,0.039,0.028
,0.034,0.025
,0.029,0.025
,0.027,0.028
,0.029,0.032
,0.033,0.034
,0.038,0.033
,0.04,0.028
,0.039,0.023
,0.035,0.019
,0.03,0.018
,0.027,0.019
,0.026,0.021
,0.026,0.021
,0.027,0.019
,0.028,0.016
,0.027,0.013
,0.026,0.011
,0.025,0.011
,0.023,0.012
,0.022,0.012
,0.02,0.01
,0.018,0.008
,0.016,0.008
,0.015,0.01
,0.015,0.013
,0.015,0.015
,0.015,0.016
,0.014,0.013
,0.011,0.009
,0.009,0.005
,0.008,0.003
,0.007,0.004
,0.007,0.005
,0.005,0.005
,0.002,0.004
,0,0
,-0.003,-0.005
,-0.004,-0.007
,-0.004,-0.007
,-0.005,-0.004
,-0.006,-0.001
,-0.006,0
,-0.006,-0.001
,-0.005,-0.004
,-0.004,-0.007
,-0.003,-0.007
,-0.002,-0.004
,-0.001,-0.001
,0.002,0.002
,0.006,0.002
,0.009,0
,0.008,-0.002
,0.005,-0.002
,-0.001,0
,-0.006,0.004
,-0.008,0.006
,-0.007,0.006
,-0.004,0.003
,-0.001,0
,0.001,-0.003
,0.003,-0.003
,0.004,-0.002
,0.004,-0.001
,0.004,0.001
,0.004,0.002
,0.004,0.003
,0.004,0.004
,0.004,0.003
,0.006,0.003
,0.009,0.002
,0.011,0
,0.011,0
,0.008,-0.001
,0.004,0
,-0.002,0
,-0.005,0.001
,-0.006,0.001
,-0.005,0.001
,-0.002,0.001
,-0.001,0
,-0.002,-0.002
,-0.004,-0.005
,-0.007,-0.009
,-0.007,-0.01
,-0.005,-0.01
,-0.003,-0.008
,-0.001,-0.005
,-0.001,-0.003
,-0.003,-0.002
,-0.004,-0.001
,-0.004,0
,-0.001,0.001
,0.002,0.002
,0.005,0.003
,0.005,0.003
,0.004,0.003
,0.003,0.002
,0.003,0.003
,0.004,0.005
,0.006,0.007
,0.006,0.007
,0.004,0.007
,0.001,0.005
,-0.001,0.004
,-0.001,0.003
,0.002,0.004
,0.006,0.006
,0.009,0.008
,0.01,0.01
,0.008,0.01
,0.004,0.01
,0.001,0.008
,-0.001,0.005
,-0.002,0.003
,-0.001,0
,0,-0.001
,0,-0.001
,-0.001,-0.001
,-0.003,-0.001
,-0.005,-0.001
,-0.006,-0.002
,-0.005,-0.002
,-0.004,-0.002
,-0.004,-0.002
,-0.004,-0.002
,-0.005,-0.002
,-0.007,-0.003
,-0.008,-0.004
,-0.008,-0.005
,-0.006,-0.004
,-0.003,-0.003
,0.001,-0.001
,0.003,0
,0.004,0.001
,0.003,0.001
,0.002,0
,0.002,-0.001
,0.002,-0.001
,0.002,0
,0.002,0.001
,0.003,0.002
,0.003,0.002
,0.003,0.001
,0.004,0
,0.004,-0.001
,0.005,-0.001
,0.005,0
,0.005,0.003
,0.004,0.005
,0.003,0.006
,0.003,0.005
,0.004,0.003
,0.005,0.001
,0.006,0.001
,0.005,0.002
,0.003,0.003
,0,0.004
,-0.004,0.003
,-0.007,0.001
,-0.009,-0.002
,-0.01,-0.004
,-0.01,-0.005
,-0.008,-0.003
,-0.006,-0.001
,-0.004,0.001
,-0.003,0.001
,-0.003,0
,-0.003,-0.003
,-0.003,-0.005
,-0.002,-0.007
,0,-0.006
,0.002,-0.005
,0.004,-0.002
,0.004,0
,0.003,0.001
,0.002,0
,0.001,-0.001
,-0.001,-0.002
,-0.003,-0.003
,-0.005,-0.002
,-0.006,0
,-0.006,0.002
,-0.004,0.003
,0,0.002
,0.003,0.001
,0.006,0
,0.007,0
,0.007,0.002
,0.006,0.004
,0.006,0.006
,0.005,0.007
,0.004,0.007
,0.002,0.005
,-0.001,0.003
,-0.004,0.003
,-0.005,0.002
,-0.005,0.001
,-0.005,0
,-0.003,-0.001
,-0.002,-0.002
,-0.001,-0.001
,0,0
,-0.001,0
,-0.002,-0.001
,-0.004,-0.002
,-0.007,-0.003
,-0.008,-0.003
,-0.007,-0.002
,-0.004,0
,-0.001,0.001
,0,0
,0,-0.002
,-0.001,-0.004
,-0.002,-0.005
,0,-0.004
,0.004,-0.003
,0.007,-0.001
,0.007,0.001
,0.005,0.002
,0.001,0.003
,0,0.003
,0.001,0.003
,0.003,0.001
,0.005,-0.001
,0.005,-0.003
,0.003,-0.004
,0.001,-0.004
,0,-0.003
,0.002,-0.002
,0.005,-0.002
,0.007,-0.001
,0.007,0
,0.005,0.003
,0.002,0.006
,0,0.008
,-0.002,0.007
,-0.002,0.003
,-0.002,-0.001
,-0.001,-0.004
,-0.001,-0.004
,-0.002,-0.001
,-0.004,0.001
,-0.006,0.002
,-0.007,-0.001
,-0.007,-0.004
,-0.005,-0.005
,-0.003,-0.005
,-0.002,-0.003
,-0.002,-0.001
,-0.002,0
,-0.003,0
,-0.003,0
,-0.002,0
,-0.002,0
,-0.002,0
,-0.002,0
,-0.002,0
,0,0
,0.002,0
,0.004,0
,0.005,0
,0.004,-0.001
,0.001,-0.002
,-0.001,-0.003
,-0.002,-0.002
,-0.001,-0.001
,0.001,0.001
,0.001,0.003
,0,0.004
,-0.002,0.004
,-0.003,0.003
,-0.002,0
,0,-0.003
,0.004,-0.006
,0.006,-0.007
,0.006,-0.005
,0.004,-0.002
,0.002,0.002
,0.001,0.004
,0,0.005
,-0.001,0.003
,-0.003,0
,-0.005,-0.003
,-0.005,-0.004
,-0.005,-0.004
,-0.002,-0.003
,0,-0.002
,0.002,-0.002
,0.002,-0.002
,0.002,-0.003
,0.002,-0.002
,0.002,0
,0.002,0.002
,0.002,0.003
,0,0.003
,-0.002,0.001
,-0.003,-0.002
,-0.004,-0.003
,-0.003,-0.003
,-0.001,-0.002
,0.001,0
,0.002,0
,0.002,0.001
,0.003,0.001
,0.003,0.002
,0.003,0.004
,0.002,0.005
,0.001,0.005
,-0.001,0.004
,-0.003,0.001
,-0.004,-0.002
,-0.005,-0.004
,-0.004,-0.005
,-0.003,-0.003
,-0.001,-0.001
,0.002,0.002
,0.005,0.005
,0.007,0.006
,0.006,0.007
,0.002,0.006
,-0.003,0.005
,-0.006,0.002
,-0.006,-0.002
,-0.003,-0.004
,0,-0.005
,0.003,-0.003
,0.003,0
,0.002,0.003
,0,0.005
,0,0.006
,0,0.005
,0,0.003
,0,0.001
,0,-0.002
,0,-0.003
,0.002,-0.003
,0.004,-0.002
,0.005,-0.001
,0.005,0.001
,0.003,0.002
,0,0.004
,-0.003,0.005
,-0.004,0.006
,-0.004,0.005
,-0.002,0.002
,-0.001,0
,0,-0.002
,0.001,-0.002
,0.003,-0.001
,0.005,0
,0.006,0.001
,0.007,0.002
,0.006,0.002
,0.003,0.002
,-0.001,0.001
,-0.004,0.001
,-0.004,0.002
,-0.003,0.001
,-0.001,0
,0.001,-0.001
,0.002,-0.003
,0.001,-0.004
,0.001,-0.004
,0.001,-0.002
,0.001,0
,0.001,0.002
,0.002,0.003
,0.002,0.003
,0.002,0.002
,0.001,0.001
,-0.001,-0.001
,-0.003,-0.001
,-0.004,0.001
,-0.005,0.003
